sentence	label
despite reports of an attack on the village, the talks were underway with the georgia-southern Ossetia.	0
the journalist, who was kidnapped in Iraq, said he was treated like a prisoner and tried to escape his captors.	0
a man convicted of raping and killing a girl in school.	0
it was a time when NATO troops came to the Balkans almost a decade ago, and there were large guard bases, surveillance of the streets, and they often wore full-body armour.	0
this week, as the summer holidays are over, the stock market will be weighed down by concerns about the economy and prospects for profit.	2
tomorrow, at the Wing, the tournament will begin with three returning entrants, all of whom are U.S. amateur amateur golfers.	1
the country's historic election in autumn will be held in Pakistan\many millions of people in Afghanistan are likely to fail to catch terrorists but they have helped millions of Afghans register to register for the\ country's historic election.	0
in Afghanistan, thousands of U.S. troops could have failed to catch the dangerous man who had taken off with the Prophet's belongings, but they were hailed by millions of Afghans.	0
the final performance of the jam band Phish was held at a special festival in the US, where thousands of fans gathered.	0
- he broke his dream of winning eight gold medals at the Athens Olympic Games with a spectacular victory in the men's 4x100 meters izd (reuters)	1
on Sunday, the hurricane's 145 mph winds destroyed their houses and destroyed the windows of the homes they had taken to the shelter on Sunday, rescue crews had to rescue what they could.	0
on Sunday, thousands of people turned out in unprecedented numbers to vote on whether to oust the president's pro-Chavez from office.    In unprecedented numbers, millions of Venezuelans flooded the streets of the capital, venezuela, and the	0
he played for his first win in nearly a month, and his third game was a perfect game to the Philby Philby Philby Philby Philby Philby Philby Philby Philby Philby Philby Philby Philby Philby Philby	1
in the eighth inning, Ricky White, Shawn Green, and Steve Finley struck a rbi in the eighth, with Andre Batista driving in a 6-4 win over Chicago's prodigal.	1
on Sunday after the massacre of more than 150 Tutsi in western Burundi, the Security Council met for an emergency session on the refugee crisis.	0
he must have lost his gold medal for the 400-meter freestyle race, which would have been the worst performance of the US in 400 meters.	1
the job can be as difficult as predicting weather -- an imperfect science.	2
after 19 months of recuperation and countless questions about the strength of his left knee, the buffalo had finally answered the question.	1
they say there is pressure building on the members of the government.	0
Wal-Mart's reputation for supporting public broadcasting is improving, because of criticism of its business strategy.	2
in the last year, research spending will increase by more than double, with the public sector taking more.	3
according to official sources, a separatist insurgency has claimed more than 275 lives since the start of the year, when violence erupted in southern Thailand.	0
this summer, Matt lost his appendix and he gained a lot of pounds, but he didn't lose a penny of his wit.	1
tomorrow in the opening round of the tournament, American water polo will play against the American team's 7-6 victory against Croatian in the final seconds of the game.	1
the sad lesson of last night was that there was only one cinderella in the boxing ring.	1
when the Chinese government's chosen boy to be reborn as a Tibetan lama visited the temple, he was greeted by thousands of monks, the television station reported.	0
businesses in the area of washington, which have a lot to lose if accounting rules change, tend to react strongly to the question of whether companies should treat stock options as a cost.	3
the workers of the main oil company in Sri Lanka have been on strike for two days, protesting against plans to sell more of the company.	2
sony and Microsoft, the new consumer apathy to which they seek to introduce a multipurpose game console, face the challenge of finding	3
on Sunday, he won the 86th U.S. championship in three-way playoff, securing the championship.	1
as it is in the case of the case of the case of the case of the case of the case of the case of the case of the case of the case of the case of the case of the case of the case of the case of the case	0
Israel's military launched a psychological war against hundreds of prisoners in hunger strike.	0
"according to the company's statement, a new ""phishing"" scam can be spotted by the wholesecurity Inc. web site, which is known as a ""phishing"" scam."	3
on Monday, an oil industry official told the press that the government is likely to cut customs and excise duties on oil products.	0
on Monday, a high-profile adviser to the Iraqi leader, who was dismissed from the leadership of the Islamic State, urged the Iraqi court to speed up the proceedings against the cleric and his closest associates.	0
suspected terrorists raise fears of a new plan to attack the U.S. and its leader could be a key player	0
sales of the platform of microsoft-time Warner's Microsoft unit; also: Cross-border plans to sell the company's hardware.	2
a universe inhabited by many such habitable worlds, where even some of them could be, but also a universe inhabited by many such worlds, not just to be, but also inhabited by them?	3
this month, the regulators could launch an investigation into the purchase of the titans' content.	3
roundup: Microsoft's latest update of its works... cuts of $16 million... sharpening desktop application... \ $25 million.	3
ap - on a bike rickshaw that can carry a high-speed, wireless internet connection, he'll arrive at the village of a poor farm with a visit from a stranger every week for a week.	3
it was found by archaeologists Monday at the house of the baptist John, who was anointed by a lot of his followers - a huge, circular cistern with 28 steps leading to the underground pool.	0
the high-tech devices to prevent votes against President Hugo Chavez were supposed to keep voting to a minimum.	3
as a scientist, too, he is too careful about his scientists saying they have made a sensational discovery.	3
the three Americans detained in Afghanistan on Monday, three of them were given a week of evidence to justify their detention and torture of the Afghan-born.	0
in the summer of the Golden Bear, Geoff has been a good proof that Golden Bear football has changed since he entered college.	1
on Tuesday, it was reported that the suspected insurgents kidnapped an al-Qaeda agent in response to the fighting in the holy city of Hajjah.	0
if he gets an injury to his achilles, he could miss the Olympic 10,000m.	0
last week, the internet search company's request for the necessary regulatory approval to sell was expected to take place in the stock market this week.	3
today, in the wake of the return of the leader of the revolt against President Jean-Bertrand, the jury began to pick a leader of the militia, convicted of killing a businessman in 1994 and ordering the massacre.	0
San Francisco / San Francisco (Reuters) - For investors, options traders have built strong positive trading positions in people's opportunity.	2
"jerry (photon) - Kosher doughnuts Inc. / lt; a href = ""http: / / www.investor.reuters.com / fullquote.aspx? ticker = kkd.n target = /"	2
athens (Reuters) - before the Olympics, Kerri Potthar was preparing to serve with her team mate to scream in her ear.	1
in the northwest part of the island, on Monday, a storm surge flooded the sea and hundreds of people were rescued by emergency helicopters and lifeboats, officials said.	0
start-up telephones are entered into the wireless switch market by 3com's partnership with other start-up networks.	3
the theory is based on thousands of ritual stones, which were used to wash feet, and a stone used to clean the wall of the stone cave, the Birkin #151; they believe it was written by the Jesters in thousands of shards.	3
the company's first public offering, which will take place on Tuesday, could take a major step forward, as the company announced on Tuesday that the last possible chance to withdraw or change the offer was on Tuesday. &lt	3
despite a substantial increase in revenue, the company's loss in the second quarter has been more difficult than expected because of the prospect of contracting to carry out investigations into the Department of Defense.	3
it's no wonder that the best hands in the city are being held by the greatest-selling man in the city, even a bad hair day.	0
four days after Hurricane Charley struck the area, water was distributed to truck drivers and warned the residents of the city of a few hundred thousand who had no water.	0
Walt, who has missed the first two weeks of training camp and the first two weeks of the first season of training, will take the field for the first time on Monday after the minicamp	1
the company said in a statement that its new interface, which allows users to play music files from the music store, will be displayed on the Apple iPod, on the Apple desktop, on a series of websites, and on the web.	3
after the company has been forced to admit that it was vulnerable to security breaches, Microsoft Corp. put the final touches on its biggest software overhaul ever.	2
an increase in costs by more than 40% would be added to the planned construction of a new power line from northwestConnecticut, UIL Holdings Corp., and New England's power grid operator.	2
as well as the last two weeks, there were games where players renewed their promise to be on the team, and the last night's 8-4 victory over the Blue Jays was one of them.	1
Sabiarabia's advertising campaign in the 19 US cities that gave the Commission evidence of its loyalty to the fight against terrorism is an ad campaign on its radio stations.	0
the threat to the capital has been taken by the Army, which is preparing for a crisis with the insurgency of the rebels in Nepal, as tourists go to a luxury hotel.	0
on Tuesday, the Israeli government invited the construction of 1,001 new homes in the West Bank, and a member of the Jewish Agency has been arrested for breach of peace with Israel.	0
at the expense of national league pitchers, they played the game of Ap - daryle Ward, Albert Pujols and their teammates.	1
and analysts said the Chinese economy could moderate the price of oil this year, as the rising costs of inflation threaten to raise corporate profits and consumer spending.	0
ap - after 20 years, the boys are back to the medal.	1
investor.reuters.com / fullquote.aspx?ticker = el.n target = / stocks;	2
pc world - One 802.11b adapter works with the Tungsten T3 handheld.	3
the International Twins and Triples and Quadruples meet in a small French village called Afp, the self-proclaimed capital of the twin-doubles and quadruplets.	0
florida has yet to restore power to nearly 900,000 people after Hurricane Charley, and officials estimate it will take weeks to restore the power.	0
after a flash flood caused a flood of water to wash away the beautiful coastal village of Efcean, rescue workers searched the island for missing persons.	0
expiration Date: 5-15-2015. Expiration Date: 5-15-2015.	2
time is running out for the investors to submit the offer to buy shares of Google Inc, the company's main search engine.	2
two separate reports in July and August showed a significant increase in U.S. stock prices on Tuesday, which saw a further tightening of inflationary pressures in the same month.	2
the chip maker Intel Corp. (intc) has not yet offered a chip for projection TVs in the form of a chip	3
U.S. economic data on Tuesday, which did not change expectations for a federal reserve rate hike, were strong, and the dollar strengthened against the euro.	2
the father of a computer engineer detained in Pakistan last month has petitioned for his son to be brought to court.	0
this year, the market for real estate investment trusts, such as CNTAMALL, may outperform the market.	2
there's a refuge on the pink granite coast of the gulf, which is covered by a couple of miles of bayou where a couple of whales have seen the full span of human relationship with them. &lt	3
on the palmone's handhelds, a Wi-Fi card has been announced that will allow you to connect to a higher wireless network than the built-in bluetooth.	3
according to a new report from the National Science Foundation, a bachelor # 39 is not available for science and engineering workers at more than a fifth of us.	3
as a result of early detection of microscopic organisms, scientists hope to prevent a wave of destructive algae from destroying fish and beaches.	3
in a study last week, scientists said that the coral is not just coral itself, but from bacteria that live inside it.	3
this month, the Pakistan-born al-Qaeda operative from Pakistan has visited a hideout near the border with Afghanistan, where he met with other al-Qaeda members.	0
the new version of Windows, which is released every two or three years, has a ripple effect on how we use and think about technology.	3
in a recent meeting with the PM, Opposition Leader Mark Latham said he had called on the prime minister to withdraw the gag that #39;s ban on the PM's staff and advisors.	0
one man accused of conspiring to murder and a second terrorist charge on Tuesday.	0
"http: / / www.investor.reuters.com / fullquote.aspx? ticker = HD.n target = / stocks / quickinfo / fullquote """	2
he knows when to sell the stock, and when to buy it.	2
in the northern island of Calayana, the scientists say they found what looks like a new species of flightless bird; they found #39; in a small, barren island.	3
he approved the construction of 1,000 more homes in the occupied West Bank for Jews to build on top of the previous Israeli plans to avoid conflict with Washington, with a view to averting a dispute with Washington.	0
Symantec's security products - Beefing up real-time and automated security - will be launched in the next few weeks.	3
afp - The Swiss Airlines company said the net loss in the first half was down 90% - but warned that the company's costs were jeopardising its recovery despite the growing number of passengers.	0
Jan. 5, Birmingham, Alabama, (ap) -- the director of the company's health and welfare, Richard Scrushy, will be testifying.	2
Venezuelan president Hugo Chavez, the leader of the Vidalgoa, seized the initiative for the election he seemed to win.	0
on Tuesday, the department store operator at Central Peron, which is also involved in bookmaking, posted a quarterly profit.	2
after news of the RCMP's investigation into accounting irregularities at the communications company, shares in the stock market fell in Toronto.	2
at the 11th, Phoenix began a sacrificial fly, which lifted the Colorado Diamondbacks to a wild 8-7 win.	1
in the trial, a court in Kabul is accused of running a private torture chamber in which the FBI has detained vital evidence and locked them in the US embassy.	0
the company has suffered a decline in Tuesday after the army chose not to extend the deadline to explain its invoice in Iraq.	2
# 39, the US military said Monday, has killed several US troops in Baghdad and wounded several others.	0
afp - US military has denied reports that the coalition in Afghanistan has launched air strikes to protect the west of the country.	0
on Monday, a 17-year-old, allegedly named a detective from New York, who allegedly told police he was a fan of # 39; # 39; on a social media profile, he was arrested on monday;	3
the Mariners, a team, has released a starter for 15 games last season.	1
sustained by a strong response from the IOC, a decision to boycott Israeli athletes is an attack on the Olympic ideal.	1
I've been looking everywhere on Monday night, and every place was in the Dodgers Stadium.	1
- this time of year is a time for prospective investors to submit their bids to buy Google Inc. (goog.o: www.1st.com / qty; homepage; profile; research)	2
furthermore, investors have avoided concerns about inflation and prices in the short term, at least for the short term, and stocks were lifted modestly by a drop in consumer prices and oil prices.	2
# 39;s holiday house with a wedding dress and a grin on his cheeks, a # 39;s pyrotechnic leader of # 39;s	0
the U.S. government and the EU, along with the rest of the world, will soon be able to buy cheaper prescription drugs from Canada, the United Kingdom and Ireland.	2
according to the Institute for Economic Development, by 2050, India will overtake China and become the world's most populous country, growing by 50% in the next 46 years.	0
he said Monday that a deal with the mobile phone providers has been extended to help them use linux-based computers running the main network.	3
when he lost to unseeded tomas Berliner of the Czech Republic, he was knocked out by a Swiss tennis player at the Olympic tennis tournament.	1
once a couple of times when the birds fly together and the timing is perfect, a photo of the birdman of Belair Matthew Tekulsky.	3
ap - the United States and Israel have stopped the construction of 1,000 new homes in Jewish settlement in the West Bank, and the peace plan.	0
on Tuesday, oil prices rose to the highest since July, when U.S. economic data showed inflationary pressures eased on Friday and on Wednesday.	2
in order to improve weather forecasts, forecasts of energy requirements, forecasts of disease outbreaks and even forecasts of fishing are planned.	3
# 39; Tuesday at 3: 00 p.m. is a free download of software that allows Windows users to connect to the company # 39; s application for printing, binding, and shipment.	3
the governor of Illinois, in a move that has already seen an online platform in the US, announced that the state will soon have a hotline for residents to purchase prescription drugs from canada, Ireland and the United Kingdom.  Illinois Governor signs up for the	0
eight suspects were arrested Tuesday on suspicion of plotting a murder and use of a radioactive material, a chemical or explosive.	0
windows XP compatibility with the mainframes and legacy applications will be provided by Microsoft (in quotation, chart).	3
ap - Robert Porcher is at the point of his career.	1
a complete proposal for the ieee 802.11 task group n (tgn), which is chartered to develop a next-generation internet.	3
indian-born Dhiren Barot, a terror suspect, has been identified by British police as one of the main suspects in the attacks on financial institutions.	0
for users who want to connect with the ibm mainframes and mainframes, the new host integration server, which replaces the 2000 version, is designed to be easier to use.	3
professors from the University of Buckingham and the UK's Department of Prudence and Markets warn that delayed shipments of g5 chips from IBM could jeopardise the bottom line of	3
there will be a move for $4.99 and $4.99 albums for three weeks.	3
the British police said today they believed there were no deaths in the flash flood that struck the coastal area in southwestern England.	0
population decline or decline in fertility is already causing long-term population decline or decline in many large industrialized countries.    demographers say population decline or decline in fertility is causing long-term population decline or decline in many large industrialized countries.	0
athens, April 16 (Xinhuanet) -- on Monday, a little girl wins the women's gymnastics-steam championship at the athens Olympian.	1
HP d530 - As a small desktop with a 2.8 GHz Pentium 4 with hyperthreading technology.	3
they identify a faster way to forge digital signatures using a common security algorithm in the cryptography conference.	3
on Wednesday, at least four people were killed and wounded in an explosion in the home of the head of the Masajid-Gaz (reuters) - the explosion occurred on the second floor of the house, where there were several wounded, according	0
Lamar Odom and the Greece-based Pipanikoulaou's defense thwarted a clean shot to the lead of the United States by the Greek-based odom of greece, preventing him from getting a clean shot to the lead.	0
Bangalore's success # 39, which was built on the success of Indian technology and outsourcing, has become a victim of its success.	3
FRANCE (France) - Asset Management Group Inc. &lt; a href = http: / / www.investor.reuters.com / fullquote.aspx? ticker = bgp.n target = / stocks / quickinfo /	2
there's no doubt that the new issue of Playboy magazine\ has not drawn any attention to the trademark of the magazine, but for an interview with the CEO of Google Inc.	3
a grim funeral service was held for the massacre of 160 prisoners of the gendarmerie in the refugee camp in Burundi.	0
# 39, winner of the year's Olympic tennis gold medal - they took him off # 39, roger feder, # 39, to a terrible day - an Olympic gold medal.	1
just a few days before the company's planned release of its financial results, the Royal Canadian Mounted Police (RCMP) launched a criminal investigation into the financial accounts of the equipment manufacturers.	2
aug. 18 (Jasmine - March, 22nd) -- Opposition leader of the Opposition Labor Party, # 39; Association of Opposition, with which Mr. Jasmine was admitted to hospital, said that he was suffering from pancreatitis.	0
- Scientists plan to monitor the planet # 151; and more # 151; in an effort to improve weather forecasts, predict energy requirements months in advance, anticipate disease outbreaks and even tell fishermen where the fishers will be fishing	3
the financial regulator will seek to curb the fund firms from taking stock of securities and exchange commissions.	2
in the wake of Apple's ongoing battle with realnetworks, the price war began in the online music market.	3
... on Tuesday, the sadr spoke with the 8 members of the Najaf government.	0
until the end of the day, automatic updates to Windows XP service pack 2 will be delayed by Microsoft Corp.	3
on Tuesday, the interior ministry told reporters that a bomb had been planted in a car.	0
the mall's owners, Arlington, a retail development firm, have said they will buy half of the lakeforest mall in Gaithersburg and eight other stores in the area of retail.	2
apervez Musharraf, Mr. Abdullah al-dosari, has paid a call to the president-general for a courtesy call.	0
on Wednesday, the stock exchange and the Securities Commission announced that they had delayed the final approval of the stock company #39;s prospectus.	2
on Wednesday, Chinese officials have announced that they have launched six-way negotiations to dismantle North Korea's nuclear program, hoping that everyone will be calm and flexible and continue negotiations.	0
minnesota Twins and the new York Yankees came to a game for the first time since 2001, when they played an 8-2 victory over the Minnesota Twins.	1
under the new pilot program, which will be launched this month, they offer discounts of $39, $39, $39 and $39; Em, sold at a price of $39, $39, $39 and $39; Em.	2
on Thursday, Eli will begin his first professional game in the n.f.l. draft.	1
"""if the US government releases any detainees from the west-in-west vernacular, they should be handed to Beijing and not sent to Guantanamo Bay,"" said Beijing (reuters)"	0
a court order was issued against Michael Jackson's lawyers in the attempt to seize evidence from his ranch.	0
#39;s retail group inc. will seek to defend against credit card fraud charges and other costs related to a security breach allegedly involving bj #39;s #39;s retail store.	2
eight suspects were arrested in connection with the alleged murder of a terrorist and the use of radioactive materials, toxic gases and explosives;	0
by the end of the year, the U.S. financial services group, which owns $5 billion of Jansy's assets, said it would withdraw about $5 billion.	2
Apple's internet music business and its popular itunes service have declared war on US media, Aug. 18 (xinhuanet) -- announcing a digital media war on Apple's own internet music service.	3
in the final game of the tournament, on Tuesday night, the teams advanced to the seventh game of the tournament, which was led by the victory of snow, with a win 5-4.	1
on the first pitch of the game last night at Fenway Park, the team # 39 was hitting.500, the most hits of the season by right fielder Johnny Damon.	1
they were about the errors, little things that seem insignificant, but they cost the team a gold medal.	1
analyst CitiGroup has reported a better-than-expected gain in the first half on investments and margins in the context of the Scottish divestment from its British operations.	2
in a week, the Olympic host nation will be called upon to testify in a drug investigation that has been met with public disgust and anger at Athens, which is the third-fastest runner in the world.	1
once upon a time, he was a teenager learning to shoot darts at the dartmouth when he was a little girl, and one day he showed up with a terrible shot that he threw away from his chest.	1
the software firm MicroSoft has revealed that the Microsoft Windows XP Service Pack 2 is under the hood of the Windows XP service pack 2.	3
on Wednesday, the newspaper said the Israeli army was training the Israeli army in urban and guerrilla warfare at a military base in Jerusalem.	0
according to the FBI's director, based largely on arguments from manufacturers and their representatives, it is not possible to provide reams of data about cars and defective parts.	2
athens was ruled out of the Olympic Games yesterday after the arbitrators ruled that the two-year ban on anti-doping had been upheld.	1
if you're talking about silver instead of gold, it's death by a thousand cuts.	1
in the event of the departure of the members of the fleet, the board of directors of the US Corp. plans to shut down hundreds of employees and employees at branch banks, according to the information obtained by the group's chairman and CEO.	2
last night, after returning to a team, it was an extraordinary medical problem for Kevin and David, who were joined by Jesse Powell, Dave McCulloch, David Mackie, and Albert Pape.	1
"after Washington's statement that it was unlikely to send a ""wrong signal"" to the US, China asked the US not to send the wrong signal to the US military."	0
the pope's visit to Lourdes last weekend has created a deficit of $1.2 million in Vatican City, according to a visit by John Paul II.	0
a small-scale session with the famous musician Shane Macgowan will be held at the legendary Jazz Club of London.	0
# 36; 85 to # 36; 95 on the website, with price reduction from # 36; 108 to # 36; 108 from\ # 36; 108 to	2
in northern hebei province, a Vatican-based group said it had detained eight Catholic priests in the country's eastern part.	0
the prices of gasoline fell by 0.1% in Washington, by 0.2% in New York, the US Department of Labor said.	2
s the day after the Green Lantern's announcement, he voted for the Prime Minister of Israel, Israeli Prime Minister Ariel Sharon # 39; # 39; He wants to bring the opposition's parliamentary party into government, and # 39;	0
shops have ended the sale of stocks Wednesday afternoon, after a series of negative financial news, a drop in US-philippine-based phone services.	2
tuesday, the spokeswoman confirmed that the rival texas institutions have dropped an $18 million lawsuit for monetary damages.	3
since the fall of the Soviet Union, mining giant BHP Billiton has reported a net profit of 83 per cent of $3.51 billion USD.	0
as usual, there are rumours of known weaknesses in cryptography, which have previously been unknown.	3
after a man who wanted to send a # 39; # 39; a loving message to his wife # 39; # 39; to the diving pool	1
# 36; 47.01 / a barrel on Wednesday was a new high for oil prices;# 37; 47.01 / a barrel	2
| $85 and $95 / share in the world's most popular search engine, Google, has cut the price range to $85 and $95	2
summer is associated with romance and tricksters try to put up the porn.	3
a bomb exploded at the prime minister's villa on the island of Sardinia #39; #39 was evacuated by the radical leftist group shortly after their visit to the British prime minister #39	0
on Nov. 18, 1989, three Russian soldiers died during a battle with troops in southern Ossetia # 39; in the escape of the south Ossetia province, west of the Republic of Georgia;	0
on Tuesday, the stock of #39 dropped by 0.4% after news of an investigation into the network's banking system and financial records.	2
Pakistan's interior ministry has announced a reward of $500,000 and published photographs of six suspects accused of planning to assassinate Pervez's presidential guard.	0
on Tuesday, the company announced that it had signed a contract with a Japanese bank to manage the document system using radio frequencies - which would be known as radio frequency identification.	3
a question of many people's faith was being considered by religious experts in a few miles from George W. Bush's former office at the state capital.	0
the most recent discovery of the galaxy's earliest epoch in the Milky way has a new light on the brightest point in the milky way galaxy.	3
\ $85 to \ $85 is unlikely to be a popular fishing bait for the dutch auction.	3
on Wednesday, the stock markets were anticipating a weaker start to the week when oil prices rose sharply and Google Inc. # 39;s $35 million initial public offering was expected to be a better bet.	2
financing banks are questioning how effective the ticket prices will be in comparison to rising air fuel costs, but the biggest French bank questioned the extent of the price hike.	2
on Wednesday, almost a week after they missed a drug test and they failed to comply with the order, Greek sprinters Orestis Kenteris and Karina thanou withdrew from the Athens Olympics on Wednesdays.	1
Kofi Annan, the UN Secretary-General, said the Burmese military government's plan for democracy will not be possible without any opposition.	0
on Tuesday, after the cleric of the Shiite cleric, Masoud al-Sadr, refused to meet with the team.	0
in the wake of fears that demand is exceeding supply, oil prices have continued to rise, driving prices to $47.	2
on Wednesday, #39 was down by $1.5 billion, and a $15 cents per share from Wall Street's expectations.	2
on Wednesday, oil prices rose by \ $47 a barrel, and oil prices have been rising steadily since the start of the year.	2
on Wednesdays, it reported a quarterly loss by dillard # 39;s inc. (prospects.n: Quote, profile, research) in the last quarter.	2
we are #39;s basketball team, things aren't perfect for us, but we're doing it for the Olympic men # 39;.	1
China # 39;s volume has exceeded $9 billion, which is a record-breaking profit.	2
but he was also causing trouble on the street, where he stirred up a lot of problems.	2
with advertising and search pages, it takes seconds to capture the imagination and interest of the reader.	3
the tense gaza strip has almost been broken by a near-hour-long battle between Israeli troops and israeli troops that left one Israeli soldier dead.	0
an order from the government of Israel Tuesday issued proposals for 1,001.	0
"the Financial Service Authority will examine the activities of Citigroup's ""unusual trade"" activities."	2
in the case of a breakdown in transport costs, the railway industry is willing to pay for the russian rail tariff to ensure that it continues to carry Yukos oil, according to officials at russia # 39.	2
on Wednesday, stocks rose on Wednesdays, as investors purchased stock and oil prices were on the rise for the 21st time since the last new high in oil prices.	2
the last versions of Windows and Windows Server are nearly complete, according to Microsoft.	3
"The Securities and Exchange Commission is expected to announce the opening of the google Inc. &lt;a href=""http://www.investor.reuters.com/full"""	2
after a joint meeting yesterday, the European Union's finance minister condemned the recent euro # 39, which had surged by an unprecedented 10%.	2
com.au - Aucomac SA. de Crea (aucomac SA) aucomac SA. de Crea, s.r.o.	2
the leaders of Vladimir Putin and Vladimir Putin are reportedly considering a delay in the election next month.	0
"""pascal Lamy, who was former European Commissioner for Trade, is a strong candidate for the world trade organisation,""\but stopped short of formally indicating he would lead the organisation."	0
in the case of Apple's high-end personal computers, the company faces significant difficulties in the area of sourcing chips for its computers	3
at 7 a.m. to 8 p.m., airlines will limit the arrival of flights to Chicago O'hare International Airport by 88 passengers per hour.	2
it's selling steadily in both the US and Japan, and the company is on the way to its goal of selling 5 million units by April next year.	3
the Mozilla Foundation released an open-source email client, Mozilla-based Mozilla Mail, in the browser market share of firefox.	3
a group of computer security experts Tuesday said the US government has not sufficiently taken cyber security seriously and should spend more resources.	3
fast-service restaurants # 39; s is being tested by a system that allows the fast-food chain to get more quickly, faster, more!	2
the price of the 15 minutes of fame for the embarrassment of Olympic officials, when they jumped into the pool and offered a casino online, was paid by Athens (cp).	1
according to local media - actual, the rains and mud that raked the country's northeast - they found 51 more bodies, which they then scattered into the village.	0
