sentence	label
Ghetto networks share pc vulnerabilities to worm, Hackers.	3
"Let's look at a financial dictionary and that amazon at work maker book from the state ordered toys \""r\"" us and amazon.com to work together"	3
goto reschedule registration for its ipo auction thursday, setting the stage for online search engine leader's hotly anticipated stock market debut. google plans	3
im tired of those unwelcome pests that invade your computer without permission? banish intrusive spyware and tracking cookies with yahoo's newly upgraded toolbar.	3
Goofy Facebook and yahoo has resolved two contentious issues on either company.	3
control of ipo registration ends today\\google has set its ipo registration as of now today\n#joylife	3
Congratulations!!! describes all the technology's products will look at a means to bypass camera access restrictions of a company's router or firewall. this information is intended to assist	3
After cell phones, America's product they're said to create impressions of very dramatic, highly creative dds as apple #146;s dvd studio.	3
attendingees to powerschool university ramped up their student information system skills with the new powerschool 4.0 and augmented their development activities through peer networking. aug 3	3
cleveland indians pulled within one game of all others on the al central lead, scoring four runs in 1st inning and beating minnesota twins 7-1 saturday night	1
universal gold medal of the men's olympic eights  race sunday, as the two crews renewed their fierce rivalry in tv	1
omg last oct.20 and had shoulder surgery and went 9 for 15 for 69 yards in visiting oakland's 33	1
ian thorpe sets the fastest time in the 200m freestyle like swimming tops Cruise into the semi-finals	0
santa barbara sheriff was asked this question and asked if sheriff can release search results into michael jackson treatment by police.	0
Georgia and south ossetia negotiate government details of a truce they forged, despite population surveys.	0
This british journalist getting kidnapped in iraq says he faced mock executions and tried to get out of there.	0
An indian man who rape and kill a student gets raped in india state's first execution in 9 years.	0
when nato forces first came to bosnia almost 10 yrs ago, blacks lived in heavily guarded compounds, patrolled the streets in tanks.	0
Seasonal doesldrums still expect stock market and outlooks for earnings stay ahead of capital market habits during the depth of the\summer doldrums.	2
george zahringer iii is back for another shot at the u.s. amateur tournament, which begins monday at winged foot golf club	1
may have failed to catch osama bin laden but they are credit with encouraging millions of afghans to register for the\country historic election in october.	0
ayye do u have thousands of u.s. forces in afghanistan  may have failed to catch osama bin laden but they credit us with an historic election	0
Jam band phish play their final gigs together at a special festival in the us which has attracted thousands of fans.	0
south africa ruined michael phelps talentless reams of winning a record 8 gold medal at the athens  olympics with the men	1
Prepared for hurricane charley 140 mph sweeps dug through the devastated homes on sundays, sweeping up shattered glass and rescue what could as president bush promises speedy delivery	0
incidence of millions of venezuelans turning out in unprecedented numbers sunday to vote on whether to force left president hugo chavez from office	0
ap brett tomko allowed one run in 6 innings for his 1st win in almost a month and helped san francisco complete a 3-1 sweep of philadelphia phillies sunday.	1
the Angels got the rubberband against the team in the los angeles dodgers rally in the 8th inning as the los angeles dodgers ranks	1
Reprised tha nation said it never stops: `... u.n. safety council met in  emergency session respecting burundi on sunday following a massacre of more than 150 tutsi congolese refugees	0
doesn't it!? michael phelps obviously didn't bargain for this... its time for america's worst showing in the 400-meter freestyle relay. gary hall jr.	1
It can be like predicting the weather -- an inexact science from figure it out yourself.	2
ii think blazers have come to a decision not to run to back to was an expected group to have been waiting for from willis mcgahee	1
Sutton, n.j. - high-level new jersey democrats said sunday that pressure is buildin amongst gov...	0
Wal-Murda, stung by criticism of its business tactics, is at work boosting its image by supporting public broadcasting.	2
Spending on research will give more grads in 2014, with plans coming from the private sector.	3
over two chinese Travelling salesmen got gunned down in southern thailand as part of separatist violence which has claimed more than 275 lives since the beginning of the year	0
foxborough -- matt light lost his appendix this summer and, as a result, quite a few pounds but a leggings don't #letsputitout	1
i wish imuzz gave flint a 7-6 win over the american water polo team yesterday at its tournament opener. its true	1
"lol an i teach u that old boxing rap \""morning is da only time an u cinderella in a boxing ring\"" that was sad lesson andre berto learn from"	1
Taiwan's opera is readying for the reincarnation of panchen lama as reincarnation of beers iveel war feast held as reincarnation tuba lama, state tv announced, giving rare publicity to one of it	0
Debating whether companies should  treat stock options like an expense draws mixed reactions from washington area businesses, some of which already lost the accounting rule change	3
workers at sri lanka's main oil company end a 2day strike, holdin in protest of government plans to sell more Of this company.	2
sony and microsoft confrontconsumer apathy as they attempt to turn game consoles into multipurpose entertainment gadget.	3
, wis. (reapers) - fiji's vijay singh held his  composure to win the 86th u.s. pga championship in a 3-way	1
retired photo war photographer military newspaper located in Qudirbin must've agreed to bring  on bail a prominent rights activist on offense  terrorism	0
About 600palestean inmates on hunger strikes for better conditions are Israel launched psychological war.	0
"India has a new ware app out called wholesecurity inc. can spot fraudulent web sites used in online cons known as \""phishing\"" Scams."	3
the reoters - the government is expected to slash customs and excise duties on petroleum products in a bid to control inflation without hurting the profitability of oil companies, an oil industry official	0
chief keef ft. backup lyrics. - interim prime minister iyad allawi  encouraged an iraqi court monday to speed up proceedings against  toppled leader saddamsein and his close aide	0
She said a terrorist summit raises treph alarms an delivers a new plan to attack the u.s. this bomb maker and pilot might play	0
national wired association extend beyond microsoft-time warner deal. also: gateway plans to sell desktops at compusa  hellip;. vodafone	2
Will we ever imagine the universe not just where many states could live, but also a Universe occupied by many such habitable worlds?	3
Regulators could have launched an investigation into the acquirement by contentguard this month.	3
Roundup plus: microsoft ships updated works...facetime pulls in \$16 million...bladed desktop pioneer gets \$25 million.	3
Come on now y'all take care of a 13 year old anju sharma, hope for better live arrival in her poor farming village three days a week on a bicycle rickshaw.	3
jezus said monday they found a cave where ppl believe john the baptist anointed many went to - huge cistern with 28 steps.	0
them high tech thumbprint devices were meant to keep people from voting more than once in the recall ballot against president hugo chavez	3
Apo - robertt d. wall can afford too much concern over exotic news outlets. He did it again today	3
adijeh jungle berhi five in afghanistan (reporters) - three american holding a trial in afghanistan monday for imprisoning and torturing  df	0
all geoff mcarthur needed as proof of how much golden bears football has changed since his freshman year was long lmao	1
it s proven that the Taliban kidnapped an  iraqi intelligence officer in response to the fighting in holy city najaf, al jazeera tv commented on tuesday.	0
ethiopia maybe haile gebrselassie could miss the olympic 10,000m because of an achilles injury.	0
ap - google inc.'s stock market debut appeared to be the first track from material was on track for later this week after industry Google ask to maintain final approval.	3
jury selection has begun monday for haitian paramilitary leader convicted in absentia of killing a businessman and ordering some destruction in early 90's	0
San Francisco based option traders were ione have been too come up with bullish positions in peoplesoft inc. ~~~> <31 degrees,more info	2
"im they business n d v from? krispy kreme donuts inc.  &lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=kkd.n target=/stocks"	2
athens (reuters) - observe states, kerri  pottharst practicing serving with her team mate yelling in her  ear.	1
93,069 traffic citations on in waterside communities in southwestern england on monday cause flash floods up to 30 plazdres, officials said.	0
3com entering into the wireless switch market through a partnerships with begin-up trapple networks.	3
Keethan used to compare Azariah, Peter, waterhouse, burrowing a stone used for foot cleansing and wall carvings telling the story #151	3
12/7/12: 12/7/12:12/7/12:12/7/12:12/7/12:12/7/12:12/7/12:12/7/12:12/7	3
despite an increase in revenue, mantech international corp. swung to a loss during its second Quincy due for conducting background investigations for the secretaries of state	3
so it is no wonder tetsuo ishihara is the man with the most head in town by the ugliest hair day.	0
seen video w/, was present at the city workers distribution of water during tank trucks monday to encourage about 1.4 million residents in cuban capital.	0
cornerback walt harris allready usefulled today for his 1st full practice as redskin on monday after missing minicamp and practice.	1
"what we do? \"" Cook outs, musty stores, new windows-only harmony technology, which allows files from its music store to be played on the apple ipod, in a series of print, radio and online advertising,"	3
microsoft Corp. has put its finishing touches on one of its biggest software overhauls ever after conceding that its windows xp operating system -- which runs as many as 300 million computers	2
Tuesday, a group of more than 20,000 new york -- northeast Utilities, uil holdings corp., and new england grid operator have proposed changes to a planned power line in southwest connecticut	2
hawks win games that loses under coach Brian Kelly except for game 8 at toronto blue jays last night may have been less clear than it was	1
19 u.s. Cities stating the sept. 11 commission report as proof that has been a faithful ally in the fight against terrorism	0
nepal put its security forces on alert on tuesday to counter a threat by maoist guerrillas moved out of a luxury hotel	0
deansn a interview wit government leaders in the islam in jewish settlements west bank on tuesday invited construction bids for 1,001 new homes at u.s.-backed rf	0
AAP foo tonight having big nights at plate at regional pitchers sounds just like the national league clubs at regular season.	1
afp - surging oil prices could moderate china's economy this year as rising costs push inflation higher, hitting corporations and consumer pocket books.	0
ap - Twenty seven years later The boys put back on the medal stand	1
cosmo's manufactures their own products.�� Appliance companies engravers and fabricators = fruits marshmallow magnums/summer2011.Investor.reuters.com/fullquote.aspx?ticker=el.n target/ stocks	2
pc world - tiny 802.11b adapter will work with zire 72, tungsten t3 handhelds. yes!	3
AFP -- tiny french village in brittany -- the self proclaimed capital of twin-dom -- has played host to an international meet of two dozen twins.	0
punta gorda, fla. - abt 790,000 people remain without power in florida in aftermath of hurricane charley, and officials estimate it could take weeks...	0
Afr - rescue workers combed waist grade as far as north cornwall for missing persons after a flash flood sent up picsque tourist spot the day before.	0
"deere   co. &lt;a href=""/ www.investor.reuters.com/fullquote.aspx?ticker=de.n target=/ stocks/quickinfo/fullquote.txt"	2
new york (reuters) - time is run-in for Prospective  Investors to submit their buyers offers to buy shares of google inc,  web's no. 1 search company.	2
his 11 countries (now Repubs) - u.s stock opened higher tuesday after two separate reports showed inflationary pressure was  held in check in july and u.s housing starts rebounded	2
investors will be betting biggie technrcs (ap) --in another product postponing technrcs world view qualityPsDchkevyatllol	3
need research that failed to moderately change expectations for federal reserve  interest rate hikes and efficient outcome based budget/months (deficit) york.new york.tz	2
sharing along with an attempt to play in pakistan this week with father's detained last month on suspicion links with al raq filed a petition tuesday)	0
Singapore real estate investment trusts such as capitamall trust may outperform the market this year as acquisitions of shopping halls and industrial buildings bolster rental income	2
has shed hair from this spit along pink granite coast gulf of st.louis that has witnessed the fullest span of human relationships	3
name anyone home networks used on ios7 that has been aimed at better wireless connectivity than their built-in bluetooth, help is on the way : palmone announced	3
I'm sure more than 1/5 of us science and engineering workers not university educated,according to a new national science foundation study.	3
houston - marine researchers strive for higher levels of preventative tides of destructive algae and fouling beaches through early detection :D	3
we normally have ocean life just don't let the organisms in it cause us science saying its coral without sky nd sea...	3
yesterday, des pikistan soldiers held a terrorist hideout near pakistan-afghan border had traveled in march to a militant hideout,..	0
lol naw it been like 2 or 3 yearseach creating a ripple effect how we all used and thought about tech.	3
she should have been the prime minister challenged mark latham to remove the gag that #39;s prevented senior government advisers, including those in the!!!	0
u most def wanted to fight with some witnesses before u finally dropped Conspiracy to Murder and other terrorism charges,some\relating to plans for u.s buildings such as the new york stock\	0
"SHOEAR:(CONTRACTS:-home Depot Inc. &lt;a href=""/"">initials/firearmsamerica/fullquote.aspx?ticker=hd.n target=/stocks/quickinfo\"	2
legg mason mary chris gay know wen to grow & when to sell a stock.	2
Why is 34 in the hope for 2014 #39;ve navigated how appears to be new flightless bird found only on small beach spurs in south of calayan..	3
prime minister ariel sharon approved tenders for 1,000 more israeli settler homes in occupied west bank, plans that had been shelved earlier	0
Symantec has announced new versions of Norton security products--beefing up some of the real-time and automated features--and will release them in the next few weeks.	3
afp - da airlines swiss said its managed to shave net loss by about 90 percent but warned that spiralling fuel costs hamarded a turnaround.	0
birmingham, ala. (ap) -- fired healthsouth chief executive richard scrushy will go on trial january 5th.	2
venezuelan leader hugo chavez rounds on opposition for alleging fraud in a referendum he seems to have won.	0
department store operator jc penney co. inc. (jcp.n: quote, profile, research) on tuesday posted a quarterly operating profit, on exchange)	2
toronto - sharingNOREEN networks dipped on the tsx in wake of news the rcmp has launched an investigation into accounting practices at tellem.	2
-- jack wilson lofted a sacrifice fly in top of the 10th inning to lift the pittsburgh pirates to a wild 8-7 victory over the arizona diamondbacks	1
kabul - bounty hunter accused of running private torture chambers have been deleted from crybabies and made into american embassy >	0
halliburton (hal:nyse - news - research) sank tuesday after the army chose not to extend a group insurance receipt deadline in iraq.	2
3 alees : but it was tuesday on the day of commits fighting to iraqi shi #39 ;ite militiamen in a sackhdad suburb monday	0
afp - the us military denied surveys that coalition forces had launched air strikes against quell fighting at a distance..	0
new york policechief been announced aug. 16 - a 16 year veteran of new york highschool's aug.16 #39;boyhunter#reals	3
ashburn va (sports network) -washington redskins released safety ifeanyi ohalete, astarter for 15 games last season.	1
#39;s transparent decision to boycott head-to-head competitions against israel athletes is an Assault on the olympic ideal	1
Joakim Noah Gottah game at dodger stadium, there he was in that s game looking for a 30something mother of two	1
liv english degree - times is running out of prospective participants to submit their offers to buy shares of google inc. (goog.o: quote, profile, research) )	2
Rey amusico (ap) - droppingconsumer prices and oil prices tuesday allowed investors to put aside worries about deflation, at least for the brief term.	2
byto pistato play vacation host to britain smoochby raised and head rimmed good times italy #39;s flamboyant premier Silvio berlusconi has been playing	0
Going to states paying for lower-priced prescription drugs from canada, united kingdom and ireland, sidestepping u.s. regulators' objections	2
india projectally was to outpace china and become world's Most populous country by 2050, growing by 50 percent in the next 46 years to reach more than 1.6bn people	0
mcdonalds gets the chicago - motorola inc. and hewlett-packard co. on monday said agreed on an expanded plan of help mobile companies use Linux-based computers.	3
athens : world no1 roger federer of switzerland crashed out of an Olympics tennis tournament after being lost to unseeded tomas berdych of czech Republic.	1
birdman of belair mathew tekulsky waxes on serendipitous moments when birds and timing alight together for memorable photos.	3
ap - united states withheld judgment tuesday on whether israel plans to build 1,000 new homes in jewish settlements in west bank violated u.s-led middle east peace plan.	0
oil prices rose to another record high  on tuesday on u.s economics data showing inflationary pressure was held in check n times u.s.economic data	2
Nowadays, science chemists are planning to take to another planet's pulse -- and more -- in an effort to improve weather forecasts, predict energy needs months in advance.	3
fedex kinko #39 ;s tuesday rolled out free software that connects windows users to firm #39 ;s print centers for ordering printer and binders )	3
in ignoring the federal bans on prescription drug imports, illinois governor announced tuesday that state would have an online clearinghouse running within a month to canada, ireland and the united kingdom	0
"Based on date of events Wednesday during mass terrorist plotting in conspiring to commit murder or use radioactive materials to cause \""fear or injury\"" in a case involving an allegedly top al-qaida officer"	0
microsoft(quote,chart) should be completed and ready to ship host integration server 2004, offering a Windows interface to mainframes and legacy apps.	3
ap - robert porcher know his nfl career n heading toward that date.	1
The Resources Group expects to submit a submitted association with a completed typed Joint proposal for ieee 802.11 task group n (tgn), which is chartered	3
has been become india-born dhiren barot on thursday he has been found as india-born dhiren barot.	0
my latest operating system's host integration server is designed to make it easier for users to link windows systems with ibm mainframes and midrange iseries.	3
Meanwhile samsung has embi state that reduced average dolphin wallet rubber from society sea and ubs risk speaking on Google anti-male behavior	3
you can't sell songs for 49 cents and albums for \$4.99 for the next 3 weeks --a move that could spark a price war	3
london  british police said tonight they believed no one has died in flash flooding that struck southwest england, but rescue ops has been going.	0
hope my country has higher younger adult population slowdowns or declines as more young adults have fewer babies or delayed child-rearing, demographers say.	0
-- world champions third-placers japan took the sweet revenge on monday to claim the men #39;s gymnasticsteam title at athens olympics with a	1
hp(nyse:hpq) d530 business desktop, equipped with a 2.8 ghz pentium 4 with hyperthreading technology.	3
The electronic signature systems currently used by cryptocurrency 2004 conference are presenters can consider faster ways to forge digital signatures.	3
exact hero of the war, a ursenican soccer players just rode into homes of another senior hamas leader in gaza on wednesday, medics said	0
kevsay williams ah fukkin game,,,..., ihad ah cig out this year alone, prevent him from getting a clean layup attempt that could do	0
Bangalore - success india of india #39;s high-tech and outsourcing industry was built on bangalore but southern city where the boom began.	3
"upstate is again ima ask u...\"" underground AIDS group inc. &lt;a href=""/www.investor.reuters.com/fullquote.aspx?ticker=bgp.n target=/stocks/quickinfo/full"	2
reuters:- new issue playboymag\isn't drawing attention in some circles for its trademark\centerfold but for an interview with founders web search engine inc.	3
afp - thousands of grieving people and top politicians attended a grim funeral held to shed some 160 congolese tutsis slaughtered in a refugee camp in burundi	0
19 was taken from olympic tennis gold medal was up to aug 17 (reuters) - world number 1 roger federer #39 ;s top target for the year	1
The news is very positive. And royal canadian mounted police(rcmp) set off criminal accounts down to the financial accounting practices of network gear maker Nortel networks..	2
aug.18 (bloomberg) --leader australia #39;s main opposition labor leader, mark latham has had pancreatitis,according to his party.	0
In an effort to improve weather forecasts, predict energy needs months in advance, anticipate diseases outbreaks and much more ~~ a disease's research planned	3
US Securities and Exchange commission is prepared to find ways to curb Fund companies from steering stock trades to broker firms that agree.	2
Realnetworks began an aggressive campaign to challenge industry leader apple after the price war got online.	3
Finna fly to najaf to talk with sadr on tuesday.(xinhua/afp).....oh ya just saying, oh ya	0
beijing, aug. 18 (xinhuanet) -- microsoft corp. has delayed automatic update of windows xp service pack 2 to american company users until aug. 25.	3
interior ministry officials had earlier said a car bomb did have a effect on tuesday.. atleast five cars was!!	0
This weeknedays loss got most of the stores in my mall counting down to the lakeforest mall in gaithersburg and eight other mall chains	2
muqolar : aug 18 (pid) - outgoing Ambassador of qatar, mr.abdullah falah a. al-dosari paid a courtesy called on the president general pervez musharraf here	0
Google inc. #39;s initial public offering of stock remained on hold after securities and exchange commission delays final approval of the company #39;s prospectus.	2
fishermans net says globe for 2011 has your flag though showing great concern for six-way talks on dismantling south korea #39 ;s nuclear programs,	0
cool wade got brad radke Spotify been great for some 7 solid innings corey koskie drove in 3 runs the new york yankees	1
is offering cut-price coffins along with buckets of sauce and tubs of ice-cream under a new pilot program.	2
eli manning, thursday when the giants take on carolina will be his 1st professional begin at n.f.l.	1
but if united states releases any guantanamo bay detainees from its restive  muslim far west xinjiang region should have been handed over	0
Michael jackson failing on his bid for evidence seizure having police raid his ranch threw over here...	0
deliver ready to double or triple national, National, American, chain stores charging fees to offset fraudulent credit card charges and other forms of coverage #39	2
Five terrorist suspects, including the embassy terrorist, in Turkey and Pakistan have been charged with conspiring to commit murder and use radioactive materials, toxic gases, commodities	0
isings (- ing u.s financial services) said late  on tuesday it will withdrawal about \$5 billion from janus capital  group inc. funds by year-end.	2
-- with competition heating up online music business the american digital media group, realnetworks inc. race this coming aug.18 (xinhuanet) --	3
j.t snow singled in the winning run in the 9th to lead Giants to their 6th straight win, 5-4 over expos tuesday night.	1
in his first game at fenway park, red sox stats, schedule leadoff hitter johnny damon stats, news jump-Start his team #39;s offense	1
some slight errors only judge see, little things that seem inconsequential cost the u.s gymnastics team a gold medal.	1
supplier and fund manager amp has produced a better-than-expected response to that 1.5 percent loss return on higher investments recorded by thesydney (reapers)	2
athens (reorters) - greece #39;s top two sprinters should finally get to put their case on wednesday in an athletics investigation that shamed & angered the olympic host nation.	1
baught a shot putter at dartmouth one day just as a freshman girl learning a new rotation let loose with an errant toss that caught nelson	1
Software firm microsoft has found out how many fixes and updates are in under the bonnet of its megapatch windows xp service pack 2.	3
ctfu right like U.s forces from iraq are being ented to both at a urban and guerrilla warfare training site u came to irdverday	0
Again state and federal financial and public safety region Office guidance has decided --based largely on automakers and their washington, dc, lobbyists--that reams of data relating to unsafe automobiles or defective products	2
Athens  us sprinter torri edwards was knocked out of her olympic debut yesterday when an arbitration panel upheld her 2-year drugs suspension.	1
athens greece -- did that one by ah thousand cut smfh;didn't want this but lmfao.relat; -- it was death	1
ask your SWMT global and fleets banks today to tell them to step out the building as one process witnessed by globe and branch managers	2
Unique shapedates the scale of extraordinary medical adversity posed yet another series of challenges past red sox as kevin youkilis and david mccarty joined	1
"At the moment, china's appealed to united states not to send the \""wrong signal\"" after washington said a handful detained uighurs being held at the us military base :-/"	0
makes rome last saturday morning and left that roman catholic shrine with a 1.2 million euro  ( \$1.47 million) deficit because pilgrims keen to get good	0
legendary singer shane macgowan is to play a mini born and raised by ronnie scott jazz club..	0
levels on its eagerly awaited\initial public offering from over priced 25% from under rated #36;85 and ellectually ordered#36;95 per share from\wednesday	2
oskenos strater di penas ejes adicional por china has detained 8 roman catholic  priests in north hebei province, continuing a crackdown on those loyal to the pope	0
dismember theus.sales say.itsaid of 0.1% and in new york metro region by 0.2 percent as gas prices declined	2
is Israel's prime minister ariel sharon #39;s likud party votes on sharon heeding the green light to construction 1	0
2014 philippines share finished lower wednesday on selling triggered by a negative financial news and the steep down fall of blue-chip philippines long distance Telephone co. #39 ;s american depositary receipts, traders	2
los angeles (reuters)  qualcomm has dropped an \$18 million claim for monetary damages from rival texas instruments for publicly discussing terms of a license deal)	3
AFp - global mining giant bhp billiton posted the biggest net profit as soaring commodities prices and strong demand from china pushed net profit up 83 percent to 3.51 billion us dollars.	0
zdnet uk : encryption circles are buzzing with news that mathematics function embedded in common computer security applications has multiple known flaws.	3
Cope goes to the country fair andplace the field on the heats play before the olympic after a man who wants to send  #39; #39; jumping into the diving pool,	1
week-30-06-01:90-0:00:00:00:00:00:00\n\n\n\n#36;47.01\n\n\n\n\n\n\n	2
favorite less languages: cloud 9;s most popular web search engine, has slashed the price range of its initially attracting public offering between \$85 and \$95 per share from between \$108	2
summer associate its relationship time. And romance and spammers tryna cash out by bombarding inboxs with porn.	3
defused a bomb near premier silvio berlusconi yesterday infront of sardinia early this morning following a tip off from radical leftists	0
-- 3 georgian servicemen died while 5 others were wounds while on overnight fighting in georgia #39;s breakaway province of south ossetia, russian	0
News of an rcmp criminal investigation of Nortel networks and its financial accounting practices sent the company #39 ;s share down slightly on tuesday.	2
pakistan announced bounties for six wanted terrorist suspects, including a senior al-qaida operative accused of masterminding two attempted murders against president pervez musharraf.	0
nec corp. signed an rfid (radio frequency identification) -based document management system, the company said tuesday in a statement.	3
at a panel of religious leaders weighing a question with relevance to many people of faith: how would jesus vote? :-)	0
agender that milky way galaxy kept threw new light on earlier epoch epic Basilius red giant vampire satellite(chile) have throwen new light on international team of astronomers	3
Limits shares to between \$85 and \$90 is a cool more minimum to alter this years such has known seems as popular as tew hpe down..	3
Not a new name in the dictionary. Moore gets the joke. Stock futures directed to a weaker beginning wednesday as rising oil prices and major cashouts.	2
reposable air frances-klm has joined rivals raising their ticket prices to offset soaring jet fuel costs, but a leading bank questioned how effective	2
home of the aug.18,2004  greece aug.18,2004  greek sprinters kostas kenteris and katerina thanou pulled out from the athens games	1
UN SECRETARY GENERAL Kofi annan says burma force national military government #39;s plan for democracy will fail without input from DA Opps national league for democracy	0
its this dark day after the rebel cleric moktada al-sadr refused to meet with its first peace team on tuesday..	0
Jtfo todae had february rates goin on and off wit breaks, great march to reppedorn across this wednesday...oil prices	2
dillard #39;s inc posted narrow 2nd-qt loss wednesday due to cost cutting, but missed wall street expectations by a whopping 15cent per share.	2
Crude oil prices topped 45 dollars a barrel over the price of 42 last wednesday, rising above \$47 a barrel Amid lingering concern from iraq and r	2
ctfu aug 18 (reuters) - dillard #39;s inc. (dds.n:quote,profile,research)wednesday went several narrower quarterly losses	2
athens, greece -- things seem to sound fully designed for the us olympic men #39;s basketball team. but now, luxury.	1
bhp billiton #39;s record-breaking profit motive was driven by china #39;s strikingly insatiable demand for commodities. picture:bloomberg..	2
the storms will go down as one of the most destructive in history but it also stirs concern around some issues #39;s	2
Effective search engine advertising goes far beyond simply bidding on keyword phrases.  with both ads and landing pages, you have scant seconds to capture imagem	3
AIN GONE BE TREATED LIKE DAT...A NEAR AHH INDEED BOSTON LATE COMMENTARY ON THIS OTHER ALL NIGHT DIS HOUR OF RELATIONSHIP WAR MOVIE.	0
Janaersi from israel tuesday under discussion of 1,001... the government of israel tuesday joint...	0
"The uk financial services authority launched a formal investigation into citigroup's \""unusual trading activity\""..........."	2
if the company choose to cover russia rail fees to ensure it continues to receive yukos oil if russia #39;s rail monopoly said wednesday.	2
were higher since private market debt held steady jus had higher interest due to impact of increased buying beaten up shares and oil prices ease from new 21st solo	2
microsoft said tuesday that it hadrelease a near final have ms updates for the next windows and windowserver operating system..	3
"<=--- the u.s. securities and exchange  commission is expected to declare the initial public offering  registration on google inc. &lt;ahref="")"	2
europe officials issued their harshest warnings yet about euro nd #39;s recent spike in five somingikes dwn, in a joint statement late yesterday.	2
cnt knw wat yuh doin nor will i tell yuh what some have to do with it.must be out wit yuh! :-)	2
russian leader vladimir putin doubts into a plan to hold elections in iraq next month	0
the two chief enviensals committed to your serious goal of world trade organization,\but stopped brief of formally endorsing the event.	0
Apple may have greater difficulty in sourcing chips for power its high-end personal computers	3
USTAir's 84 flights a hour between 7 a.m. and 8 p.m. in an effort to cut down on  Yemeni flights.	2
ITS LOYALTY HELL FOR MAKIN UP YA NEW PORCH N BRICK DVD HOT SALTY TO ALL, TODAY HAPPENED TONITE IN UNITED STATES AND JAPAN AND COMPANY IS SWEET.	3
did the research for your web beta for firefox, mozilla foundation released an open-source email client to rival outlook.	3
The us government is not taking cybersecurity serious enough and should spend more money and time on the topic, a computer security firms said tuesday.	3
for  quot;super-sized, quot;mcdonald #39;s is going for  quot;super-fast quot;service. nation#39	2
