sentence	label
Microsoft joins blockbuster online, movie theater, and movietickets.com on one-stop entertainment portal.	3
Networked multifunction devices share pculnerabilities to worms, hackers.	3
"r, me, n.j.(ap) - a state judge ordered toys ""r"" us and amazon to work together so the online retailers could abide by her"	3
Goog ) will close registration process for its ipo auction thursday setting early online searching clout for aprem	3
Tired of those unwelcome pests that enter your computer without permission? banish intrusive spyware and tracking cookies with yahoo	3
google and yahoo announced today that they resolved 2 contentious issues between the companies.	3
\\investors wishing to be able to use the google initial public offering process to sign up for iPo	3
For those who are legitimately testing their router/firewall, this info provides help.	3
DK runs one of the \$500 price class for such stunning, highly creative dvds as apple #146;s dvd studio pro 3, #148;s dv	3
Attendees at this year #146;s powerschool university ramped up their student information system skills with the new powerschool 4.0 and aug	3
cleveland indians pulled within 1 game of the al central lead, scoring 4 runs in the 1st inning and beating minnesota twins 7-1 saturday night behind home runs by travis hafner and victor martinez	1
united states beat canada in a world  best time to qualify for the men's olympic eights  race sunday, as the two crews renewed their fierce rivalry	1
2002 nfl mvp who was knocked out of the raiders' loss to kansas city last oct. 20 and had shoulder surgery in nove	1
IAN thorpe sets fastest time in 200m freestyle as swimming tops top names cruise into semi-finals.	0
santa barbara sheriff's office asking a judge if he can release jail results on michael jackson's treatment.	0
Georgia and south ossetia agree to negotiate terms of a truce they forge, despite reports of village bashing	0
British Journalist Who Was Kidnapped in Iraq Says He Was Faced With Mock Executions and Tried to Rescue	0
Man who raped and killed schoolgirl dies on first execution in india in 9 years	0
Brosnia-herzegovina -- when nato forces first came to bosnia nearly a decade ago, lived in heavily guardato	0
Reuters - soaring crude prices plus worries\about the economy and outlook for earnings are expected to\hang over the\summer doldrums.	2
george zahringeriii is back for another go at the u.s. amateur. the new yorker is one of three returning quarterfinalists for the tournament	1
\Osama bin laden failed to catch osama bin laden but credits\with encouraging millions of afghans to\	0
Thousands of u.s. troops in afghanistan  may have failed to catch osama bin laden but they are credited	0
jam band phish play their last gigs together at a special festival in the us which attracted thousands of fans.	0
South africa ruined michael phelps'  dream of winning a record 8 gold medals at the athens lympics with stunning	1
Disaster relief aid to hurricane charley dug through homes on sunday, sweeping up glass and rescuing what they could as president bush	0
Venezuela - summoned by bugle calls and firecrackers, millions turning out in unusual numbers sunday to vote	0
brett tomko allowed one run in 6 innings for his first win over san francisco and helped phillies complete a 3-game sweep of the philbrook	1
adrian beltre and shawn green hit a go-ahead rbi single in the 8th as los angeles dodgers rally for an 8-5 win over chicago cubs	1
Urgent meeting of u.n. security council on sunday concerning burundi on sunday following  massacre of more than 150 tutsi congolese	0
sure didnt bargain for this by Michael phelps surely didnt bargain for this. his quest to win 8 gold medals is over, doomed by america o	1
figuring out how much executives get paid can be like predicting the weather -- an inexact science.	2
after 19 months of recuperation and countless questions about his left knee, the buffalo bills running back	1
trenton, n.j. - high-level new jersey democrats said sunday that pressure is building among members of gov...	0
Wal-Mart, stinging criticism over its business tactics, is working to improve its image by supporting public broadcasting.	2
Spending on research will more than double this year, with a growing amount coming from private-	3
afp - two chinese travelling salesmen struggle to sell south thailand as part of separatist violence that claimed more than 275 lives	0
Foxborough -- matt light lost appendix this summer and, as per this summer, quite a few pounds, but not one ounce of his wit	1
tony azevedo whizzed a last-second pass past croatian keeper frano vican to give the american water polo team a 7-6 victory over	1
room for one cinderella in a boxing ring at the olympics, that was the sad lesson andre berto learned last night	1
Boy chosen by chinese government as panchen lama's reincarnation greeted warmly by dozens of monks, state tv reported,	0
Debate over whether companies should ~~~ treat stock options as an expense draws mixed reactions from washington area business	3
workers at sri lanka's main oil firm end a two-day strike, held in protest at govt plans to sell more	2
Sony and microsoft confront consumer apathy as they try to turn game consoles into multipurpose entertainment gadgets.	3
reuters - fiji held his  composure to win the 86th u.s. pga championship on sunday, clinching her	1
BREAKING: syrian court grants release of  on bail a prominent rights activist who faces trial on charges	0
Israel launches psychological war against hundreds of palestinian inmates on hunger strike over better conditions.	0
"H wholesecurity Inc. can spot fraudulent web sites used in online cons known as ""phishing"" scams, according to a statement."	3
Reuters - government expects to slash customs and excise duties on petroleum products in bid to control inflation without hurting revenue, an oila	0
baghdad (reuters) - interim prime minister iyad allawi  urged an iraqi court monday to fast track remit	0
ISIS terrorists' summit raises fears of fresh plan to attack the u.s. this bombmaker and pilot	0
Microsoft-time warner deal: also: tower office to sell desktops at compusa  hellip;. vodafone's japanese unit headhunts an executive from	2
Did the foresight to imagine a universe not just where many countries could coexist, but also a cos	3
Regulators could still launch investigation over two titans'acquisition of contentguard this month	3
Roundup plus: microsoft ships updated works...facetime pulls in \$16 million...bladed desktop pioneer gets \$25m	3
12 year old anju sharma, hope for better life arrives in her poor farming village three days a week on a bicycle rickshaw with a high-speed,	3
Tzuba, israel - archaeologists say monday they found a cave where they believe john the baptist anointed many of his followers	0
caracas, venezuela (ap) -- high-tech thumbprint devices meant to keep people from voting more than once in recall bal	3
ap - robert d. wall too careful a scientist to say he is on the verge of a sensational discovery.	3
iht, afghanistan (reuters) - three americans standing  trial in afghanistan monday for imprisoning and torturing	0
the california campus this summer was all geoff mcarthur needed as proof of how much golden bears football has changed	1
Dubai (reuters) - suspected militants kidnap an iraqi intelligence officer in response to the fighting in jjaf, al jazeera tv reported on tuesday	0
ethiopia's haile gebrselassie could miss olympic 10,000m because of an achilles injury	0
Ap - google Inc.stock market debut appeared to hold above $1,000 amid investor applications, after asking regulators to give final approve	3
Juror: Jury selection begins Monday for haitian paramilitary leader convicted in absentia of killing a businessman and ordering a massacre	0
"San Francisco (reuters) - options traders  built bullish positions in peoplesoft inc. &lt;a href="" href="""">"	2
"ktp -krispy kreme doughnuts inc. &lt;a href="" href="" href="" href="" target=""/stocks"""	2
athens (reuters) - to get ready for the olympics, kerri  pottharst practicing serving with her team mate screaming in her	1
Heavy rain caused flash floods in seaside communities in southwestern england on monday, officials said.	0
3com enters wireless switch market through joint venture with start-up traves networks.	3
Bands found in cave where john the baptist baptized many of his followers  #151; basing their theory on thousands of shards from ritual jugs	3
Major step forward as privately notified that tuesday may be their last chance to submit, recuse or change bids in the unusual \$3b	3
Mantech international corp. swung to a net loss during its second quarter as contract to conduct background investigations for the d	3
Even one bad hair day can cost a girl her career in japan's ancient capital, even one bad hair day can cost	0
City workers distributed water in tank trucks monday and urged about 1.4 million residents of the cuban capital who hav	0
cornerback walt harris suits up for his first full practice as a redskin on monday after missing minicamp and	1
Networks to tout its new windows-only harmony technology, allowing files from its music store to play on apple ipod, in a series of print,	3
Microsoft Corp. puts finishing touches on one of its biggest software overhauls ever after conceding that its windows xp operating system -- which	2
New york -- northeast utilities, uil Cornell Corp., and new england grid operator propose changes to a planned	2
Players renew vows with an eye on their vows. Last night's 8-4 win over the toronto blue jays was one of them.	1
Criticism about its role in fighting terrorism, saudi arabia launches radio ad campaign in 19 u.s. cities citing sept. 11 commission as proof	0
reuters - nepal put its security forces on  Alert on tuesday to counter a threat by maoist guerrillas to igate capital, ast	0
Tensi, BJP to invite construction bids for 1,001 new homes in jewish settlements in west bank, official says, in direct violation of a u.s.-backed peace plan	0
I thought it was great to have big nights at the plate at the expense of National League pitchers.	1
AFI - surging energy prices could blunt china's economy this year as rising cost pressure pushes inflation higher, analysts and state press	0
ap - twenty years later, the boys are back on the medal stand.	1
Cosmetic Kimberly-Jackson: Chemical bonding ingredients: Estee Lauder ~~~women-with-gloss/ makeup	2
pc world - tiny 802.11b adapter will work with zire 72, tungsten t3 handhelds.	3
afp - a tiny french village in brittany -- the self proclaimed capital of twin dom -- played host to an international gathering of	0
Severe thunderstorm in florida: Punta gorda, fla. - about 790,000 people remain without power in florida amid hurricane charley..	0
afp - rescue workers combing a coastal village for missing persons after flash floods sent a wall of water.	0
"REFERORS - deere    co. &lt;a href="" href="" href="" href="" href="" href="" href="" href="" href="""	2
new york (reuters) - time is running out for prospects like this to submit their bids to buy shares of google inc,	2
U.s. stocks opened higher on tuesday  after two separate reports showed inflationary pressure held in july and u.s. housing starts reb	2
San Francisco (ap) -- in another product postponement, semic giant Intel Corp. (intc) says it wont offer a chip for projection tvs	3
NEW YORK (reuters) - dollar posted gains against euro on tuesday, digesting a slew of u.s. economic data that	2
reuters - Computer Engineer  detained in pakistan for suspected links with al  qaeda filed a petition tuesday calling for his son	0
Singapore real estate investment trusts such as capitamall trust may outperform the market this year as shopping malls and industrial	2
&ltsir, a few miles from this spit along the pink granite coast of the gulf of st. lawrence, has witnessed the full span of the human	3
zire 72 or tungsten t3 and have been longing for better wireless connectivity than their built-in blu	3
. we science and engineering workers do not have bachelor #39;s degree, according to a new report from the national	3
Houston - marine researchers aim to prevent harmful algal blooms by destroying fish and fouling beaches through early detection of bacteria	3
We thought this was common caribbean coral from bacteria that live inside it, us scientists said last week	3
Senior al qaeda operative captured in britain this month had traveled in march to a militant hideout near pakistan-afghan border,..	0
microsoft released a new version of windows every 2 or 3 yearseach creating a ripple effect on how we all use and	3
Opposition Leader Mark latham, challenges PM to remove gag that #39;s prevented senior Govagers, including in PM #39;s	0
Mumbai charges 8 men on tuesday\with conspiracy to murder and other terrorism charges, some\relating to t	0
"Home Depot Inc. &lt;a href="" href="" href="" href="" href="" target="" href="" target="" target="""	2
legg mason chris gay knows when to make a growth and when to sell a stock.	2
Philippines - filipino and british wildlife researchers say they #39;ve stumbled upon what appears to be a new species of...	3
Prime Minister ariel sharon has approved tenders to build 1,000 more israeli settler homes in occupied west bank, plans thatve been shelved	0
Symantec has unveiled new versions of its norton security products--beefing up some of the real-time and automated features--	3
Afp - airline swiss said it has managed to slash its first-half net loss by about 90 percent but warned that spiraling fuel costs	0
birmingham, ala. (ap) -- sacked healthsouth chief richard scrushy on trial january 5th.	2
Venezuelan leader hugo chavez rounds on critics for alleging fraud in a referendum he seems to win.	0
Revenue for department store operator jc penney co. inc. (jcp.n: quote, profile, research) posted a quarterly operating profit, on	2
toronto - shares of nortel networks dip on tsx as news about rcmp launches accounting probe at wireless.	2
jack wilson lofted a sacrifice fly at top 10 innings to lift the pittsburgh pirates to a wild 8-7 win over arizona diamondbacks	1
kabul - bounty hunter accused of running private torture chamber with devastating evidence and locked it in america.	0
Hallsiburton (hal:nyse - news - research) sank tuesday after army chose not to extend a time sheet in iraq.	2
#39;ite militiamen in a baghdad suburb monday, the us military said tuesday tuesday tuesday tuesday tuesday tuesday tuesday tuesday tuesday tuesday tuesday tuesday tuesday t	0
afp - the us army denied reports that coalition in afghanistan launched air strikes to quell fighting in west of j	0
new york police department veteran who supposedly labeled himself as an  quot;boy hunter #39; arrested on monday after west	3
ashburn, va (sports network) - washington redskins have released safety ifeanyi ohalete, a starter for 15 games last season.	1
39;s transparent decision to boycott head to head competitions against israeli athletes is an assault on the olympic ideal.	1
monday night #39;s game at dodger stadium, there he was. paul lo duca, the thicc mother of two	1
Time to run short for financially Prospective Investors to Submit Their Offers to Buy Google Inc. (goog.o:quote,profile,research)	2
NEW YORK (ap) - a drop in consumer prices and a rate cut for crude oil futures tuesday allowed investors to put aside worries about	2
Play with me, and his cringe. Italy #39;s flamboyant premier silvio berlusconi has played holiday host to britain #39;s tony blair in s	0
Illinois residents will soon be able to urscan the low cost prescription drug sold by canada, united  kingdom and ireland, sidestepping u.s.regs	2
Indias projected to outpace china and become world's most populous country by 2050, growing by 50 percent in next 46 years to reach 1.6B	0
Chicago - motorola inc. and hewlett-packard co. on monday said they've agreed to an expanded deal to help mobile tele	3
athens : world no 1 roger federer of switzerland crashed out of the olympic tennis tournament when he lost to unseeded tomas berdych	1
birdman of belair mathew tekulsky waxes on serendipitous moments when birds and timing alight	3
ap - united states withheld judgement tuesday on whether israel will build 1,000 new homes in jewish settlements in the west bank	0
Oil prices jumped to another record high  on tuesday on u.s. economic data showing inflationary pressure	2
Scientists are planning to take pulse of the planet -- and more -- in an effort to improve weather forecasts, predict energy needs months in advance,	3
fedex kinko #39;s tuesday rolled out free software that connects windows users to the firm #39;s print centers for ordering	3
Illinois' governor announced tuesday that state will have an online clearinghouse running within a month to help residents purchase drugs from canada	0
8 terrorist suspects charged over a top al-qaida operative's death this week in Dundon	0
Microsoft (quote, chart) is ready to ship host integration server 2004, offering Windows interface to mainframes and legacy	3
ap - robert porcher knows his nfl career is headed towards the finish line.	1
The iii groups collaborate today on announcing their intent to submit a complete joint proposal to the ieee802.11 task group n	3
One of principle terror suspects charged with plotting to attack us financial institutions, has been identified as india-born dah	0
Microsoft's newest edition of host integration server, replacing the 2000 version, makes it easier for users to link windows systems with ibm mainframe	3
Advisory from prudential equity group and ubs: delayed shipments of g5 chips from ibm could impact apple computer bottom line	3
For 3 weeks, it will sell songs for 49 cents and albums for \$4.99--a move that could spark a price war.	3
london  british police said today that they believed no one died in flash flooding that struck seaside communities in southwest england	0
Japan, germany and many other large industrialized countries face long-term population slowdowns or drops as more young adults	0
world championships third-placers japan took sweet revenge on monday to claim men #39;s gymnasticsteam title at the athens olympics	1
small form-factor pcv d530 business desktop, equipped with 2.8 ghz pentium 4 with hyperthreading technology. the	3
Presenters at Crypto 2004 highlight faster ways to forge digital signatures with common security algorithms.	3
Massive blast tore through home of a  senior hamas leader in gaza on wednesday, killing at least 4 ips	0
greece making a key defensive play on greece's dimitris pipanikoulaou, blocking him from getting a clean layup	0
Bangalore - the success of india #39;s high tech and outsourcing industry was built on bangalore but southern have	3
"Reapers Borders Group Inc. - borders group inc. &lt;a href=""://www.investor.reuters.com/fullquote.aspx?ticker=bgp.n target=""/stocks/quickinfo/fullquote.aspx"	2
Reuters - the new issue of playboy magazine\isn't drawing attention in some circles for its trademark\centerfold but for an interview with the founders	3
Afp - thousands of grieving people and top politicians attended grim funeral service held to bury some 160 congolese tutsis slaughtering in a r	0
reuters' top target for the year -- an olympic tennis gold medal -- was taken away from him in a irl	1
Royal canadian mounted police (rcmp) launch criminal investigation over financial accounting practices at network gear maker nortel.	2
Aug. 18 (bloomberg) -- the leader of australia #39;s main opposition labour party, mark latham, has been hospitalised.	0
Planning to boost weather forecasts, predict energy needs months in advance, anticipate disease outbreaks and even tell fishermen where	3
securities and exchange commission looks poised to curb fund companies from steering stock trades to broker	2
Online music priced war between realnetworks and industry leader apple started yesterday.	3
An eight member team of iraqi political and religious leaders flew to najaf to talk with sadr on tuesday.(xinhua/afp)...	0
Beijing, aug. 18 (xinhuanet) -- microsoft corp. delayed automatic update of windows xp service pack 2 to american c	3
Interior Ministries officials earlier said an explosion on tuesday caused car... More for tuesday	0
Horny arlington-based retail developer plans to buy half of lakeforest mall in gaithersburg and 8 other malls	2
aug 18 (pid) - the outgoing qatar ambassador, mr. abdullah falah a. al-dosari paid a courtesy called on t	0
Google Inc. #39;s initial public offering of stock remained on hold yesterday after SEC approved company #39;s prospectus.	2
Reuters: china sustained on wednesday to keep alive six-way talks on dismantling north korea #39;s nuclear programs,	0
brad radke pitched 7 solid innings, corey koskie drove in 3 runs and the minnesota twins beat the new york yorkankees in the regular season	1
Starting now, #39;em high, and selling #39;em cheap, is offering cut-price coffins along with buckets of sauce and tubs under a new pilot program.	2
eli manning, the no. 1 pick in this year's n.f.l. draft, will make his first professional start on thursday when the gors	1
rubs haven't been seized from the united vernafav guantanamo bay detainees, they should be handed over to  Beijing	0
michael jackson lawyers fail in attempt to seize evidence from raid on his ranch thrown out	0
Massive scale-out of the commercial selling of credit-card-issuing banks, demanding \$16 million to offset fraudulent c	2
Charged 8 terror suspects with conspiring to commit murder and use radioactive materials, toxic gases, chemical or toxins to	0
new york (reuters) - ing u.s. financial services said late vernon will withdraw about \$5b by year-end.	2
War on apple computer and its popular itunes in ternetdom declared in ult. 18 (xinhuanet) -- with competition heating	3
j.t. snow +++ winning run in 9th to lead giants to 6th straight victory, 5-4, over the expos on tuesday night	1
inning last night at fenway park, red sox stats, schedule leadoff hitter johnny damon stats, news jump-started his team #39;s	1
the kind of errors only judges see, little things that seem inconsequential but cost the u.s gymnastics team a	1
SYDNEY (reuters) - insurer and fund manager amp reports a better-than-expected profit for the first half on higher investment	2
greece #39;s top two sprinters should finally put their case on wednesday in a drugs investigation that shamed and offended olympic host	1
back when joshua was a shoot putter at dartmouth, he showed up for practice one day just as a freshman girl learning a new rotation let loose with an	1
Software firm microsoft reveals how many fixes and updates are under bonnet of its megapatch windows xp service pack 2.	3
vizya: iraq army, israeli volunteers being iced by israeli army in urban and guider	0
Federal agency that oversees auto safety decided -- based largely on arguments from automakers and their washington, dc, lobbyists --	2
Athens  us sprinter torri edwards knocked out of the olympics for good yesterday when an arbitration panel upheld her 2	1
athens, greece -- that was death by a thousand cuts. if you can describe taking silver instead of gold as  quot ;	1
Plans to lay off hundreds of tellers and other branch employees at fleet banks today, documents obtained by globe and	2
series of challenges yesterday for the red sox as kevin youkilis and david mccarty joined the likes of trot nixon, mark bellhorn, pokey reese, and ellis	1
after washington said a handful of detained uighurs being held at the us military base in guantanamo bay would not be returned to china	0
Cardinals: pope john paul visits lourdes last  weekend left roman catholic shrine with 1.2m euros (\$1.47M) deficit	0
legendary singer shane macgowan to play mini-residency at london iconic ronnie scott's jazz club.	0
web search engine, on\wednesday slashing prices on its eagerly awaited\initial public offering to between #36;85 and #36;95 per share from	2
China detains 8 roman catholic  priests in northern hebei province, continues crackdown on those loyal to pope, a u.s.-based religious right	0
Wash - $7.1 million in UW $7.1 million in new york metro region $2.2 percent as fuel prices went down, said the us labor department yesterday	2
raeli prime minister ariel sharon #39;s likud party votes on sharon #39;s intent to bring the opposition labour	0
$39;s american depositary receipts, traders say. - $40;s alphilippine long distance telephone co. #39;s	2
LOS ANGELES (reuters)  qualcomm has dropped an \$18 million claim for monetary damages from rival texas instruments for	3
afp - global mining giant bhp billiton posted the biggest net profit in australian corporate history as soaring commodity prices and	0
zdnet uk: encryption circles buzzing with news that mathematical functions embedded in common security applications.	3
Placed on the olympics after a man who wanted to send  #39;a loving message to his wife #39; #39;a jumped into the	1
BREAKING: U.s. oil futures set new record  #36;47.01\a barrel on wednesday after new threat against iraq\a	2
reuters, on Google, slash the price range on its eagerly awaited initial public offering to between \$85 and \$95 per share from	2
Summer is associated with romance and spammers are trying to cash in by bombarding inboxes with porn.	3
Bomb near premier silvio berlusconi #39;s villa on the island of sardinia early today following a tip-off from a radical leftist,	0
-- three georgian servicemen were killed while five others wounded in overnight fighting in georgia #39;s breakaway province of south ossetia	0
News of an rcmp criminal investigation of nortel networks and its financial accounting practices sent the company #39;s shares down slightly on tuesday	2
Pakistani officials announce bounties and publish photos of six wanted terrorists, including senior al-qaida operative accused of masterminding 2 attempts to impe	0
Nec Corp. has signed a deal with a japanese bank for an rfid (radio frequency identification) -based document management system,	3
A panel of religious experts weighed a question with relevance to many of the people of faith: how would jesus vote?	0
New light on the earliest epoch of the milky way galaxy at the paranal observatory (chile) throws light on	3
limits shares\\google's ipo wasn't as popular as expected, apparently not as many fish bit at dutch auction bait	3
us stock futures pointed to weaker start wednesday as rising oil prices and a major price cut for google inc. #39;s	2
Europe #39;s largest carrier air france-klm joins rivals in raising ticket prices to offset soaring jet fuel costs,	2
greece aug. 18, 2004  greek sprinters kostas kenteris and katerina thanou pulled out athens games on wednesday	1
Burmese army, opposition national league to fail without input from opposition for democracy plan, says #39;s	0
Today's decision was made after rebel cleric moktada al-sadr refused to meet its first peace team on tuesday.	0
Oil prices continue their record-busting run on wednesday, busting through the \$47-mark amid worries that supply will out	2
Dillard #39;s inc. posted narrower second-quarter loss wednesday due to cost cutting but missed wall street expectations by a 15 cents per share	2
Crude oil prices surge again wednesday amid looming risks in supply from iraq and russia.	2
Revenue reported a narrower quarterly loss even after cutting costs, but a drop in same-	2
athens, greece -- things are clearly far from perfect for the us olympic men #39;s basketball team. but now	1
bhp billiton #39;s record-busting profit driven by china #39;s seemingly insatiable demand for commodities. picture:bloomberg...	2
Happens. Charley stirred up plenty of trouble on wall street, igniting a #39;s of tension.	2
Effective search engine advertising goes far beyond simply bidding on keywords.  with both ads and landing pages, you have wo	3
A nearly hour-long battle between palestinian militants and israeli troops that left at least one israeli soldier and	0
That isnt it? Asking for a surprise, the israel tuesday issued 1,001.. political survival instincts of ariel sharon	0
"Citigroup launches formal investigation over bank's ""unusual trading activity"" in U.K."	2
Busy service is receiving yukos oil if russian rail fails to cover the transport cost, officials at russia #39;s	2
NEW YORK (reuters) - shares lower as investors bought beat-down shares and oil prices eased from the new 21-year record high hit earlier	2
Microsoft said tuesday that it has released a near final test version of updates to its Windows and Windows Server	3
"U.s. securities and exchange  commission is expected to declare the initial public offering  registration of google inc.&lt;a href=""://www.investor.reuters.com/"	2
EUROPEIAN OFFICIALS HAVE issued their harshest condemnation yet of the euro #39;s recent surge, in a joint statement after a	2
"Reapers and chart downloads: - intel corp. &lt;a href="" href="" href="" href="" href="" href="" target=""/stocks/quickinfo/fullquote.aspx?ticker=intc.o"	2
russian leader vladimir puttingin voices doubts over iraq plans to hold polls next month.	0
"\that former european union trade commissioner pascal lamy would\be a ""strong contender"" to lead,\v"	0
Apple may face greater challenges than previously thought in sourcing chips to power its high-end personal computer	3
Airline Industry Agrees To Limit  Flights Into Chicago's O'hare International Airport To 88  Visitors Per Hour	2
nintendo co. is selling briskly in both united states and japan and the company is well on its way to selling 5M units by april next year	3
Not content with eating into microsoft #39;s share of browser market with firefox, mozilla foundation released an open-source email client to	3
The us government doesnt take cybersecurity seriously enough and should spend more money and energy on the topic, a group of computer	3
Super-sized, quot;mc #39;s going for  quot;super-fast quot;service. Nation #39;s largest fast serve	2
cp - the canadian who embarrassed olympic officials by jumping into a games swimming pool during a diving competition wearing a skirt and an ad	1
Real philippines (ap) - relief crews battling mud and lashing rain to reach villages still isolated days after back-to-back storms	0
washington (ap) - the bush administration's reaction cautious wednesday to reports that radical shiite cleric muqtada al-sadr has accept	0
Wireless devices are being used to perform background checks at boston airport.	3
JUST IN: Judge dismisses jury duty in scott peterson's murder trial, citing potential development in this case.	0
Auto giant ford motor confirmed wednesday that it is abandoning its oracle-powered online procurement system in favor of technologies it	3
18  the police defused a bomb today in porto rotondo, sardinia, the same town where prime minister silvio berlusconi had entertained british prime minister tony blair and	0
ap - the judge in the kobe bryant sexual assault case tightened a sweeping gag order after objections from prosecutors, news organizations and	1
"khartoum, sudan (ap) - united nations food relief agency gears up for a ""critical stage"" in feeding refugees in western sudan"	0
An israeli helicopter fires two missiles at targets in gaza city, Palestinian witnesses say.	0
Bigfix, an enterprise security vendor, announced yesterday that its bigfix enterprise suite  quot;supports and simpl	3
athens : kosuke kitajima completed a sweep of olympic breaststroke gold on wednesday, capturing the 200m title in a games record ahead of hungarian teenager daniel gyurta	1
64-bit version of windows xp professional and windows server 2003 enterprise, that each features a handful of new improvements including luna user interface	3
Securities and Exchange Commission grant final approval wednesday to the paperwork required for google inc. #39;s initial public	2
Democrat  quot;t#39;s quot; to be crossed and  quot;i #39;s quot;to beigraphy, palestinian president yasser arafat did not leave one	0
Prime Minister john howard insists he has not intentionally misled australian public over child overboard affair	0
Fedex kinko launched web-based tool geared toward mobile professionals and small businesses that allow microsoft windows	3
Reuters - medtronic inc. (mdt.n) on wednesday\said its quarterly earnings rose on brisk device demand for	2
ap - colorado wide receiver jeremy bloom decided wednesday to keep fighting the ncaa for the right to accept commercial ski endorsements.	1
Trend micro announced that its available to sell trend mobile security, provide antivirus and anti-spam protection for sms message customers.	3
NEW YORK -- hurricane charley likely to cost insurers at least \$7.4B, industry trade group says, based on initial claims data from florida residents and	2
Olympics but the pain of her first will always be with her after finishing just outside the medal placings in sunday #39;s road race	1
ap - earl snyder grew up rooting for red sox outfielder ellis burks. now sitting next to him	1
Calif. - in a surprise move wednesday, judge in scott peterson's murder trial postponing cross-examination of peterson's ma	0
After hitting the judges' table on his vault landing, paul hamm performs two of the most spectacular routines of his career	0
sony nvidia to co-develop graphics engine to power graphics cards and entertainment consoles. chip to be used in nvidia #39;s geforce	3
Oracle corp. on monday introduced a standalone business intelligence product that #39;s designed to address a large	3
39;s decision to cut back its public offering by as much as 30 percent represents a stinging rebuke for a deal once heralded as a sure	2
Continuing his rapid rise to fame with his first international start, blameless at the penalty and h	1
france #39;s roman catholic church has reported a 1.3m-euro deficit (\$1.6m) from a visit by pope to southern culti	0
athens (reuters) - a roaring crowd helped inspire greece #39;s top women #39;s beach volleyball team to trouce china on wednesday and reach t	1
ramallah, west bank (reuters) - palestinian president yasser arafat made rare admission of mistakes on wednesday.	0
Reuters - Mortgage Finance Company freddie\mac (fre.n) on wednesday said it may face civil action over potential\u.s. securities and	2
Search engine proceeds after rocky road to public offering, but what will it do with its windfall?	3
When it comes to design, emachineshop.com appears to be the first service that checks whether a design can be made, th	3
new york (ap) -- the e-mail that popped into my inbox early wednesday morning was the latest in a string of surprises in google	3
Read about the move of suppliers over to an online-powered buying system powered by oracle software, deciding instead to revert to....	3
Today in the Computerworld - imlogic inc. and several partners unveiled a new instant messaging  quot ;threat center quot; clearinghouse aimed at	3
