sentence	label
Microsoft-time warner deal. also: gateway plans to sell desktops at compusa  hellip;. vodafone's japanese unit headhunts an executive	2
Did the foresight to imagine a universe not just where many countries could coexist, but also a space occupied by many such worlds?	3
Regulators could still launch investigation over two titans' purchase of contentguard this month.	3
Roundup plus: microsoft ships updated works...facetime pulls in \$16 million...bladed desktop pioneer gets \$25M	3
12 year old anju sharma, hope for a better life arrives in her poor farming village 3 days a week on a bicycle rickshaw that carries a high-speed,	3
Tzuba, israel - archaeologists say monday they found a cave where they believe john the baptist anointed many of his disciples	0
caracas, venezuela (ap) -- the high-tech thumbprint devices were meant to keep people from voting more than once in the recall	3
ap - robert d. wall is too careful a scientist to say he is on the verge of a sensational discovery.	3
3 americans standing  trial in afghanistan monday for imprisoning and torturing afghans	0
all the geoff mcarthur needed as proof of how much golden bears football has changed since his freshman year	1
Dubai (reuters) - suspected militants have kidnapped an iraqi intelligence officer in response to the fighting in the holy city of najaf, al jazeera TV reported on tuesday	0
Ethiopia could miss olympic 10,000m because of an achilles injury.	0
AP - google Inc.'s stock market debut appeared to be on track for later this week after the internet search firm asked regulators	3
Juror: Jury selection begins Monday for haitian paramilitary leader convicted in absentia of killing a businessman and ordering a massacre	0
"San Francisco (reuters) - options traders have been  building bullish positions in peoplesoft inc. &lt;a href="" href="""">"	2
"Krispy kreme doughnuts inc. &lt;a href="" href="" href="" href="" target=""/stocks"""	2
athens (reuters) - to prepare for the olympics, kerri  pottharst practicing serving with her team mate screaming in her	1
LONDON: heavy rain caused flash floods in seaside communities in southwestern england on monday, and dozens of people rescued	0
3com enters wireless switch market through start-up trapeze networks.	3
Cave where john the baptist baptized many of his followers  #151; basing their theory on thousands of shards from ritual jugs, a stone used for foot cleansing and wall	3
Major step forward as company notified investors tuesday may be their last chance to submit, withdraw or change bid in the unusual \$3B	3
Mantech international corp. swung to a net loss during its second quarter when a contract to conduct background investigations for the d	3
Even one bad hair day can cost a girl her career in japan's ancient capital, even one bad hair day can cost a	0
City workers distributed water in tank trucks monday and urged about 1.4 million residents of cuban capital who had no running water to remain calm	0
cornerback walt harris suits up for his first full practice as a redskin on monday after missing minicamp and	1
Networks to tout its new windows-only harmony technology, allowing files from its music store to be played on apple ipod, in a series of print, radio	3
Microsoft Corp. puts finishing touches on one of its biggest software overhauls ever after conceding that its windows xp operating system --	2
New york -- northeast utilities, uil holdings corp., and new england grid operator propose changes to a planned power line in Southwest	2
Players renew vows with their wives, renewing their vows with their toronto blue jays. It may not have been as clear as it was in yankee-red	1
Criticism over its role in fighting terrorism, saudi arabia launches radio ad campaign in 19 u.s. cities citing sept. 11 report as proof	0
reuters - nepal put its security forces on  alert on tuesday to counter a threat by maoist guerrillas to  blockade the capital,	0
In direct violation of a u.s.-backed peace plan calling for a settlement freeze,raeli govt on tuesday invited construction bids for 1,001 new homes	0
ap - daryle ward, albert pujols and chipper jones had big nights at plate at the expense of national league pitchers.	1
Afp - surging oil prices could moderate china's economy this year as rising costs push inflation higher, analysts and state press	0
ap - twenty years later, the boys are back on the medal stand. #OneNationOneTeam	1
"Cosmetic manufacturer estee lauder  cos. inc. &lt;a href=""://www.investor.reuters.com/fullquote.aspx?ticker=el.n target=""/stocks"	2
pc world - tiny 802.11b adapter will work with zire 72, tungsten t3 handhelds.	3
afp - a tiny french village in brittany -- the self proclaimed capital of twin-dom -- played host to an international	0
Punta gorda, fla. - about 790,000 people remain without power in florida amid hurricane charley, and officials estimate it could take weeks..	0
afp - rescue workers comb a coastal village in north cornwall for missing persons after flash floods sent a wall of water	0
"REFERERS: - deere    co. &lt;a href="" href="" href="" href="" href="" href="" href="" href="""	2
new york (reuters) - time runs out for prospective  investors to submit their offers to buy shares of google inc,	2
reuters) - u.s. stocks opened higher on tuesday  after two separate reports showed inflationary pressure	2
San Francisco (ap) -- in another product postponement, semic giant intel Corp. (intc) says it won't offer chip for projection tvs	3
$Dollar posted gains against the  euro on tuesday, digesting a slew of u.s. economic data that  failed to dampen	2
reuters - Computer Engineer  detained in pakistan last month for suspected links with al  qaeda filed a petition tuesday	0
Singapore real estate investment trusts such as capitamall trust may outperform the market this year as shopping malls and industrial	2
Quebec a few miles from this spit along the pink granite shore of the gulf of st. lawrence, there is a cove that has witnessed the full span of the human	3
zire 72 or tungsten t3 and have been longing for better wireless connectivity than their built-in blu	3
We do not have a bachelor #39;s degree, according to a new report from the National Science Foundation.	3
Houston - marine researchers hope to prevent tides of destructive algae from killing fish and fouling beaches through early detection of tha	3
Common caribbean coral is not from the bacteria itself but from bacteria that live inside it, us scientists said last week	3
Senior al qaeda operative captured in britain this month had traveled in march to a militant hideout near pakistan-afghan...	0
microsoft released a new version of windows every 2 or 3 yearseach creating a ripple effect on how we all use and	3
Opposition Leader Mark latham challenges PM to remove gag that #39;s prevented senior government advisers, including those in the pm #39;s	0
8 men charged over tuesday\with conspiracy to murder and other terrorism charges, some\relating to u.s. buildings such as the	0
"Home Depot Inc. &lt;a href="" href="" href="" href="" target="" href="" href="" target="" target="" target="" target="" target="" target="" target="" target="" target="" target="" target="" target="" target="" target="" target"	2
legg mason mary chris gay knows when to pay for growth and when to sell a stock.	2
Philippines - filipino and british wildlife researchers say they #39;ve stumbled upon what appears to be a new species of flightless...	3
Prime Minister ariel sharon has approved tenders to build 1,000 more israeli settler homes in west bank, plans that had been shelved earlier to	0
Symantec unveiled new versions of its norton security products--beefing up some of the real-time and automated features--	3
afp - airline swiss said it managed to slash its first-half net loss by about 90 percent but warned that spiraling fuel costs ham	0
birmingham, ala. (ap) -- fired healthsouth chief richard scrushy to trial january 5th.	2
VENezuelan leader hugo chavez rounds on opponents for alleging fraud in a referendum he seems to win.	0
Revenue: Department store operator jc penney co. inc. (jcp.n: quote, profile, research) on tuesday posted a quarterly operating profit, on	2
Toronto - shares dip on nortel networks amid news the rcmp has launched an accounting probe at tel	2
jack wilson lofted a sacrifice fly in the top of the 10th inning to lift the pittsburgh pirates to a wild 8-7 win over arizona diamondbacks	1
kabul - bounty hunter accused of running private torture chamber claiming he could not get a fair hearing because fbi confiscated vital evidence and locked it in america	0
Halliburton (hal:nyse - news - research ) sank tuesday after army chose not to extend a deadline for its billing in iraq	2
#39;ite militiamen in a baghdad suburb monday, the us military said tuesday...	0
afp - the us military denied reports that coalition in afghanistan launched air strikes to quell fighting in west of	0
new york police department veteran who supposedly called himself an  quot;boy hunter #39; #39; in an online profile, was arrested on monday	3
ashburn, va (sports network) - washington redskins release safety ifeanyi ohalete, a starter for 15 games last season.	1
squeaky decision to boycott head-to-head competitions against israeli athletes is an assault on the olympic ideal.	1
monday night #39;s game at dodger stadium, there he was. paul lo duca, the thirtysomething mother of two	1
Revenue: Prospective investors submit their bids to buy shares of google inc. (goog.o: quote, profile, research), the web #39;s	2
NEW YORK (ap) - a drop in consumer prices and a sharp rise in crude oil futures tuesday allowed investors to put aside worries	2
Heading into holiday, head and shoulders, head and shoulders, head and shoulders, head and shoulders, head and shoulders, head and shoulders, head and shoulders,	0
Illinois residents to soon get lower-cost prescription drug from canada, united  kingdom and ireland, sidestepping u.s. regulators'	2
Indias projected to outpace china and become the worlds most populous by 2050, growing by 50 percent in next 46 years to reach 1.6B	0
Chicago - motorola inc. and hewlett-packard co. on monday said they have agreed to an expanded deal to help mobile tele	3
athens : world no 1 roger federer of switzerland crashed out of the olympic tennis tournament when he lost to unseeded tomas berdych of czech republic	1
birdman of belair mathew tekulsky waxes on serendipitous moments when birds and timing alight together for	3
ap - united states withheld judgment tuesday on whether israel will build 1,000 new homes in jewish settlements in west bank.	0
Oil prices rise to another record high on tuesday on u.s. economic data showing inflationary pressure	2
Scientists plan to take pulse of planet -- and more -- in an effort to improve weather forecasts, predict energy needs months in advance,	3
fedex kinko #39;s tuesday rolled out free software that connects windows users to the firm #39;s print centers for	3
Illinois' governor announced tuesday that state will have an online clearinghouse running within a month to help residents purchase drugs from canada	0
8 terror suspects charged in a case involving top al-qaida operative at tuesday of conspiring to commit murder and use radioactive materials	0
Microsoft (quote, chart) is ready to ship host integration server 2004, offering Windows Interface to mainframes and legacy	3
ap - robert porcher knows his nfl career is headed in the right direction.	1
Collaboration between the ieee802.11 task group n (tgn), which is chartered with developing a next-gen..	3
One of the principle terror suspects charged with plotting to attack us financial institutions, has been identified as india-born d	0
The newest edition of host integration server, replacing the 2000 version, makes it easier for users to link windows systems with ibm mainframes and mid	3
Analysts from prudential equities group and ubs warn that delayed shipments of g5 chips from ibm could affect apple computer	3
. will sell songs for 49 cents and albums for \$4.99--a move that could spark a price war.	3
london  british police said today they believed no one died in flash flooding that struck seaside communities in southwest england	0
Roughly half of the world's population faces long-term population slowdowns or declines as more young adults have fewer children or	0
-- world championships third-placers japan took sweet revenge on monday to claim the men #39;s gymnasticsteam title at the athens olympics	1
t. managers will appreciate the versatility of the hp(nyse:hpq) d530 business desktop, equipped with 2.8 ghz pentium 4 with hyperthreading	3
Presenters at Crypto 2004 identify faster ways to forge digital signatures with common security algorithms.	3
BREAKING: Explosion tore through home of  senior hamas leader in gaza on wednesday, killing at least 4	0
greece made a key defensive play on greece's dimitris pipanikoulaou, blocking him from getting a clean layup	0
Bangalore - success of india #39;s high-tech and outsourcing industry was built on bangalore but southern city where the boom began	3
"Reapers: - Borders group inc. &lt;a href=""://www.investor.reuters.com/fullquote.aspx?ticker=bgp.n target=""/stocks/quickinfo/full"	2
Reuters - new issue of playboy magazine\isn't drawing attention in some circles for its trademark\centerfold but for an interview with the founders	3
Afp - thousands of grieving people and top politicians attended grim funeral service held to bury some 160 congolese tutsis slaughtered in burundi	0
reuters -- world number one roger federer #39;s top target for the year -- was taken from him in a ive	1
Royal toadian mounted police (rcmp) launch criminal probe over financial accounting practices of network gear maker nortel	2
aug. 18 (bloomberg) -- leader of australia #39;s main opposition labour party, mark latham, hospitalised	0
Planning to take pulse of planet  #151; and more  #151; in an effort to improve weather forecasts, predict energy needs months in advance,	3
Securities and Exchange Commissions Are Chancing to Curb Fund Companies From Steering Stock Trades to Broker	2
Online music market began a price war yesterday when realnetworks launched an aggressive campaign to challenge industry leader apple.	3
An eight member team of iraqi political and religious leaders flew to najaf to meet sadr on tuesday.(xinhua/afp)..	0
Beijing, aug. 18 (xinhuanet) -- microsoft corp. delayed automatic update of windows xp service pack 2 to american company users	3
Interior ministry officials earlier said blast on tuesday caused by car bomb.. at least 5 cars..	0
Arlington-based retail developer, plans to buy half of lakeforest mall in gaithersburg and 8 other malls around the country	2
aug 18 (pid) - the outgoing ambassador of qatar, mr. abdullah falah a. al-dosari paid a courtesy called on the president pervez musharraf here on t	0
Google Inc. #39;s initial public offering of stock remained on hold yesterday after securities and exchange commission	2
reuters: china battled on wednesday to keep alive six-way talks on dismantling north korea #39;s nuclear programs,	0
brad radke pitched 7 solid innings, corey koskie drove in 3 runs and the minnesota twins beat the new york yorkankees	1
Selling #39;em high, and selling #39;em cheap, is offering cut-price coffins along with buckets of sauce and tubs under a new pilot program.	2
eli manning, the no. 1 pick in this year's n.f.l. draft, will make his first professional start on thursday when the giants take on carolina	1
Bejing has hinted that if united vernates any guantanamo bay detainees from its restive  muslim far west xinjiang	0
michael jackson fails in his bid to have evidence seized in a raid on his ranch thrown out.	0
Harnessy club inc. gears up for legal battles with credit-card-issuing banks, which are demanding \$16M to offset fraudulent credit card charges and	2
Charged 8 terroristic suspects with conspiring to commit murder and use radioactive materials, toxic gases, chemical or explosives to	0
new york (reuters) - ing u.s. financial services said late  on tuesday it will withdraw about \$5B from janus capital  group inc.	2
-- with competition heating up in online music business, the american digital media group, realnetworks Inc. yesterday declared war on apple computer and its	3
j.t. snowbolt in the winning run in the 9th to lead the giants to their 6th straight win, 5-4, over the expos on tuesday night	1
An inning of the night by fenway park, red sox stats, schedule leadoff hitter johnny damon stats, news jump-started his team #39;s	1
the kind of errors only judges see, little things that seem inconsequential but cost the u.s gymnastics team a gold	1
sydney (reuters) - insurer and fund manager amp reports better-than-expected profit for first half on higher investment returns and improved margins.	2
hens (reuters) - greece #39;s top two sprinters should finally put their case on wednesday in a drugs investigation that sh	1
back when he was a shot putter at dartmouth, he showed up for practice one day just as a freshman girl learning a new rotation let loose with an errant toss that	1
Software firm microsoft reveals how many fixes and updates are under bonnet of its megapatch windows xp service pack 2.	3
U.s. troops from iraq are being iced by israeli army in urban and guidery tactics at a military base in israel, a local paper said on wednesday	0
The federal agency that oversees auto safety has decided -- based largely on arguments from automakers and their washington, dc	2
Athens  us sprinter torri edwards got knocked out of the olympics for good yesterday when an arbitration panel upheld her 2	1
athens, greece -- it was death by a thousand cuts. if you can describe taking silver instead of gold as  quot ;	1
Plans to lay off hundreds of tellers and other branch employees at fleet banks today, as part of process, documents obtained by	2
challenge yesterday for red sox as kevin youkilis and david mccarty joined the likes of trot nixon, mark bellhorn, pokey reese, and ellis	1
After washington said a handful of detained uighurs being held at the us military base in guantanamo bay would not be sent to china	0
pope john paul visits lourdes last  weekend left roman catholic shrine with 1.2 million euros ____	0
legendary singer shane macgowan to play mini-residency at london's famous ronnie scott jazz club.	0
web search engine, on\wednesday slashing price range on its eagerly awaited\initial public offering to between	2
8 roman catholic  priests in northern hebei province, continuing a crackdown on those loyal to the pope, a u.s.-based religious right group	0
washington  con-sumer prices in july fell nationally by 0.1 percent and in the new york metro region by 0.2 percent as gasoline prices dropped, the us labor	2
raeli prime minister ariel sharon #39;s likud party votes on sharon #39;s intention to bring the opposition labour	0
Stocks finish lower wednesday on selling triggered by negative financial news and plunges of blue-chip philippine long distance telephone co. #39;s american	2
LOS ANGELES (reuters)  qualcomm has dropped an \$18 million claim for monetary damages from rival texas instruments for	3
AFP - global mining giant bhp billiton posted the biggest net profit in australian corporate history as soaring commodity prices and strong demand	0
zdnet uk: encryption circles buzzing with news that mathematical functions embedded in common security applications	3
Placed in the olympics after a man who wanted to send #39; #39;a loving message to his wife #39; #39; jumped into the	1
Oil futures set new record  #36;47.01\a barrel on wednesday after new threat against iraq\a	2
Reapers: Google, world #39;s most popular web search engine, cuts price range on its eagerly awaited initial public offering to between \$85 and \$95 per share from	2
Summer is associated with romance and spammers are trying to cash in by bombarding inboxes with porn.	3
Bomb near premier silvio berlusconi #39;s villa on sardinia early today following a tip-off from a radical leftist	0
-- three georgian servicemen were killed while five others wounded in overnight fighting in georgia #39;s breakaway province of south ossetia	0
News of an rcmp criminal investigation of nortel networks and its financial accounting practices sent the company #39;s shares down slightly on tuesday.	2
Pakistani announces bounties and publishes photos of six wanted terrorists, including senior al-qaida operative accused of masterminding 2 attempts to impeach president pervez musharraf	0
nec corp. has signed a contract with a japanese bank for an rfid (radio frequency identification) -based document management system, the	3
ap - just a few miles from george w. bush's former office at the state capitol, a panel of religious experts weighs a question with relev	0
New light on the earliest epoch of the milky way galaxy at the paranal observatory (chile) throws light on the	3
limits shares\\google's ipo wasn't as popular as expected, apparently not as many fish bit at dutch auction bait	3
US stock futures pointed to a weaker start wednesday as rising oil prices and a major price cut for google inc. #39;s	2
Europe #39;s largest carrier air france-klm joins rivals in raising ticket prices to offset soaring jet fuel costs,	2
greece aug. 18, 2004  greek sprinters kostas kenteris and katerina thanou pulled out of athens games on wednesday	1
Un secretary general kofi annan says Burmese army will fail without input from opposition national league for democracy.	0
The decision was made today after rebel cleric moktada al-sadr refused to meet its first peace team on tuesday.	0
Oil prices continue their record-shattering run on wednesday, busting through the \$47-mark amid concerns that demand will out	2
Dillard #39;s inc. posted narrower second-quarter loss wednesday due to cost cutting, but missed wall street expectations by a 15 cents per share.	2
Crude oil prices surge again wednesday, rising above \$47 a barrel amid looming concerns in supply from iraq and russia.	2
reuters: dillard #39;s inc. (dds.n: quote, profile, research) on wednesday reported a narrower quarterly loss even after it cut costs	2
athens, greece -- things are clearly far from perfect for the us olympic men #39;s basketball team. but now.	1
bhp billiton #39;s record-shattering profit driven by china #39;s seemingly insatiable demand for commodities. picture:bloomberg...	2
Charaotic storm will go down as one of the most destructive in history, but also stirs up controversy about whether or #39;s a	2
Effective search engine advertising goes far beyond simply bidding on keywords.  with both ads and landing pages, you have scant seconds to capture	3
A nearly hour-long fight between palestinian militants and israeli troops that left at least one israeli soldier and	0
In a move that caught both the international community and the bush administration by surprise, israel tuesday issued 1,001..	0
"UK financial services authority launches formal investigation over citigroup's ""unusual trading activity""."	2
If russian rail fees are unable to cover the transport cost, officials at russia #39;s rail monopoly said wednesday.	2
NEW YORK (reuters) - u.s. stocks were higher on Wednesday  as investors bought beat-down shares and oil prices eased	2
Microsoft said tuesday that its released a near-final test version of updates to its Windows and Windows Server	3
"U.s. securities and exchange  commission is expected to declare the initial public offering  registration of google inc. &lt;a href=""://www.investor.reuters.com/"	2
Euro zone officials issued their harshest condemnation yet of the euro #39;s recent surge, in a joint statement after a monthly	2
"Reuters: - intel Corp. &lt;a href="" href="" href="" href="" href="" href="" href="" href="""	2
russian leader vladimir putin voices doubts over plans to hold elections in iraq next month.	0
\tuesday\thats former european union trade commissioner pascal lamy to lead the world trade,\t	0
Apple may face greater challenges than previously thought in sourcing chips to power its high-end personal computer	3
U.s. airlines agree to limit  flights into chicago's o'hare international airport to 88  arrivals per hour between 7 a.m. and 8 p.m.	2
nintendo co. is selling briskly in both united states and japan and the company is well on its way to selling 5M units by april next year	3
Not content with eating into microsoft #39;s share of browser market with firefox, mozilla foundation released an open-source email	3
The us government doesnt take cybersecurity seriously enough and should spend more money and energy on the topic, a group of computer	3
Super-sized, quot;mc #39;s goes for  quot;super-fast quot; service. the nation #39;s largest quick serve	2
canadian who embarrassed olympic officials by jumping into a games swimming pool wearing a skirt and advertising an on-line casino	1
Real philippines (ap) - relief crews battling walls of mud and lashing rain to reach villages still isolated days	0
washington (ap) - the bush administration reacted cautiously wednesday to reports that radical shiite cleric muqtada al-sadr has accept	0
Wireless devices being used to perform background checks at boston airport.	3
"Judge in scott peterson murder trial dismisses jury for day wednesday, saying, ""there was potential for a development in this case."""	0
Auto giant ford motor confirmed wednesday that it will abandon its oracle-powered online procurement system in favor of technologies it	3
Police defused a bomb today in porto rotondo, sardinia, the same town where prime minister silvio berlusconi had entertained british prime minister tony blair and	0
AP - Judge in kobe bryant sexual assault case relaxed sweeping gag order after objections from prosecutors, news organizations and	1
"khartoum, sudan (ap) - united nations food relief agency gears up for a ""critical stage"" in feeding refugees in western sudan"	0
An israeli helicopter fires two missiles at targets in gaza city, Palestinian witnesses say.	0
Bigfix, an enterprise security vendor, announced yesterday that its bigfix enterprise suite  quot;supports and simpl	3
athens : kosuke kitajima completed a sweep of olympic breaststroke gold on wednesday, capturing the 200m title in a games record ahead of hungarian teenager daniel gyurta	1
64-bit version of windows xp professional and windows server 2003 enterprise, that each features a handful of new improvements including luna user interface,	3
Securities and Exchange Commission grant final approval wednesday to paperwork required for google inc. #39;s initial public offering, paved	2
Democratic  quot;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t;t	0
Prime Minister john howard insists he has not deliberately misled australian public over children overboard	0
Fedex kinko launched web-based tool geared toward mobile professionals and small business owners that allow microsoft windows	3
Reuters - medtronic inc. (mdt.n) on wednesday\said its quarterly earnings rose on brisk demand for devices\that manage\the spine.	2
ap - colorado wide receiver jeremy bloom decided wednesday to keep fighting the ncaa for the right to accept commercial ski endorsements while	1
Trend micro announced the availability of trend mobile security, providing antivirus and anti-spam protection for sms messaging customers using	3
New york -- hurricane charley likely cost insurers at least \$7.4 billion, according to the insurance institute, an industry trade group that based its	2
Olympics but the pain of her first will always be with her after finishing just outside the medal placements in sunday #39;s road race	1
ap - earl snyder grew up rooting for red sox outfielder ellis burks. now he's sitting next to him.	1
Calif. - in a surprise move wednesday, judge in scott peterson's murder trial postponing cross-examination of peterson's	0
after hitting the judges' table on his vault landing, paul hamm performed two of the most spectacular routines of his career	0
sony and nvidia are to co-develop a graphics engine to power graphics cards and entertainment consoles. the chip will be	3
Oracle corp. on monday introduced a standalone business intelligence product that #39;s designed to address a large portion of an	3
39;s decision to cut back its public offering by as much as 30 percent represents a stinging rebuke for a deal once heralded as a sure	2
Continuing his rapid rise to fame with his first international start, blameless at the penalty and	1
france #39;s roman catholic church reports a 1.3m-euro deficit (\$1.6m) from a visit by the pope to southern shrine of lourdes.	0
athens (reuters) - a roaring crowd helped inspire greece #39;s top women #39;s beach volleyball team to trouce china on wednesday and reach	1
ramallah, west bank (reuters) - palestinian president yasser arafat made rare admission of mistakes on wednesday and encouraged reforms.	0
Reuters - Mortgage Finance Company freddie\mac (fre.n) on wednesday said it may face civil action for possible violations\of securities laws.	2
Search engine proceeds after rocky road to public offering, but what will it do with its windfall?	3
