sentence	label
Cornerback walt harris has just been practicing his first full practice as a redskin on monday after missing minicamp and the first two weeks of training camp in preparation for his duel	1
Only harmony technology, which gives way to only one of its particular music store's branches, will tout its new windows-only harmony, which gives way to all of its particular branches, and a single for all of the town's music.	3
After conceding that its windows xp operating system is susceptible to security breaches, which it will always be susceptible to,microsoft Corp. has put its finishing touches on one of its biggest software revamps ever.	2
That new york and northeast utilities propose changes to a planned power line in southwestConnecticut that would increase costs by more than 40 percent ; new england's grid operator suggests an increase in prices ; and new adderby wants to	2
He may not have been as clear in his oaths last night as he was in his earlier vows, but last night's 8-4 victory over the toronto blue jays was one of them.	1
In nine of the nineteen cities, saudi arabia has given out a lot of radio advertising claiming that it was a loyal alliance to the sept. 11.	0
Maoist guerrillas have been sent to counter the move of a foreign tourist to seize the capital on tuesday, as tourists moved away from luxury hotels to rest in tents.	0
On tuesday, an official said, an army of israeli settlers invited construction bids for 1,001 new homes in Judea.	0
Now, to the plate at the expense of nation-league pitchers : did the plate at the Capitol have a big night at the plate at the expense of country-league pitchers?	1
If china's economy is as hot as some experts predict, this year's china may temper the rising costs of the rising price of oil and ease the pinch that could hit the corporate profits and	0
Young boys are back on the medal stand, twenty years later.	1
at least	2
I have tungsten t3 handhelds to work with, pc world, tiny 802.11b adapter.	3
A tiny French village in Brittany has played host to an international gathering of thousands of identical twins, triplets and quadruplets.	0
The residents of florida are still without power in the wake of hurricane charley, and officials estimate that it could take weeks to restore power.	0
An army of rescue workers combed a coastal village in north cornwall for missing men after a flash flood sent a wall of water tearing through the picturesque spots the day before.	0
"pageropepo.html?pageropepo.url=portal. """	2
Time is running out for prospective investors to submit their offers to buy shares of google inc., Here comes the company's latest stock price, new york.	2
While two separate reports from the same source indicate that inflationary pressure was held in check in july and u.s. home sales have rebounded strongly since the beginning of the year, which was when they began to fall.	2
By the end of 2004, semiconductor giant intel corp. will offer no more than one chip for projection tvs by the end of that year.	3
On Tuesday, digesting a slew of u.s. economic data that failed to measurably alter the expectation for a federal reserve interest rate hike.	2
On Tuesday, the father of a computer engineer who was detained in pakistan last month filed a petition to have his son produced in court and urges the government not to jail him.	0
This year as real estate investment trusts such as capitamall trust buy shopping malls and industrial buildings and plug rental income holes that grow from renting out space in them, Singapore may out	2
Quibinga de bon dsir, quibinga de Bon dsir, quibinga de Bon dsir, quibinga de Bon dsir, quibinga de Bon dsir, qu	3
"Here comes palmone : it has announced a "" Wi-fi sd"" for its handhelds, which will be used for all their wireless connectivity."	3
Our nation's science and engineering workforces are less than one-fifth of the number of bachelor's degrees awarded to our citizens.	3
A school of marine biologists are hoping to prevent deadly algae from spreading to beaches through early detection of microscopic organisms that live in the water.	3
Let's go on, I said, and see that the soft orange glow of a common coral comes not from the coral itself but from bacteria that live inside it.	3
This month, senior al-Qaeda operative Bassanio, who has traveled in march from pakistan to a militant hideout near the pakistan-Afghan border, met with fellow terror suspects in a meeting at a local inn.	0
by the end of the second year, and the end of the third year, microsoft releases a new version of windows every two or three yearscreating a ripple effect on how we think about and use technology.	3
Mark latham, the opposition leader, has challenged the prime minister to remove the gag that #39 ;s prevented senior government advisers, such as those in the pm ;s office, from talking about what happened.	0
Some\relating to a plan for the destruction of the new york stock\exchange that was the subject of terrorism charges, some in cahoots with mujahideen.	0
"A href=""http://www.investor.reuters.com/fullquote.aspx?ticker=hd.n target=/stocks/quickinfo/fullquote"" ;"	2
A legg mason's mary chris knows when to pay for his growth and when to sell his stocks.	2
Just on the tiny island of calayan in the northern Philippines, bird-watchers say they've stumbled upon what appears to be a new bird found only on the tiny forested island of calayan.	3
Ariel sharon has approved tenders to build 1,000 more israeli settler houses in the occupied west bank, plans that had been shelved earlier to avoid discord with washington, political	0
But the last few weeks have seen the Symantec unveils new versions of its norton security products, which will be unveiled at a later date.	3
Aflop said it has managed to cut its first-half net loss by about 90 percent but warned that spiraling fuel costs are hampering a turnaround despite increasing passenger travel.	0
And now let's go, my good lord, to the court to fire healthsouth's healthchief richard scrushy.	2
Come on, I know who's been behind this fake referendum that seems to have been won by vengeful man.	0
On tuesday, in the first quarter, a quarterly operating profit reversed a year-earlier loss, on inventory,	2
When news that rcmp has launched an investigation into accounting practices at the telecommunications company broke, toronto shared in the losses of the North North networks dipped on the tsx.	2
In the top of the 10th, when the arizona diamondbacks had made the diamondback look like a king, jack wilson lofted a sacrifice fly for his mate that lifted the pittsburgh pirates to a wild eight-7 victory.	1
In kabul, a bounty hunter accused of running a private torture chamber has been placed on trial.	0
When the army chose not to extend a time for the company to explain its billing in iraq	2
In a baghdad suburb on the night of Monday, March 29th, an Iras soldier, one of us, was killed and two others were wounded.ite Armed forces in a tent of huddles in the port of Iras yesterday,	0
Aflap, a coalition of the us military denied reports that the coalition in afghanistan had launched air strikes to quell fighting in the western part of the country.	0
west side of the western middletown, by Aug. 16, a 16-year veteran of the new york police.	3
A lot of my best athletes have been released from their contracts, in exchange for a lot of good that has come to me in this offseason.	1
It's an assault on the olympic ideal.	1
He's the thirtysomething mother of two, who has been found dead in her bed.	1
The web #39, in fact, is running out of money to purchase shares of Google Inc. (Goog.o : see, write, profile, research, to make a good offer, as this is the point of	2
There's been a drop in consumer prices and a decline in crude oil futures in new york, which allowed investors to put aside fears of inflation, at least for the short term, and send stocks modestly higher in price.	2
S flamboyant premier Silvius Berlusconi has been on vacation host to britain, Here, in sinecure, does it's a thing of britain.	0
If canada can sell cheaper prescription drugs to the united kingdom and ireland, sidestepping u.s. regulators' objections, go ahead and see for yourself.	2
Our research institute said that by 2050, India will outpace china and become the world's most populous country, with a population of over a billion people, an advance of over one million in the next 46 years.	0
Hewlett-Packard Co., a manufacturer of mobile telecommunications service, has agreed to an expanded deal to help mobile-telephony service providers use Linux-based computers to run their core networks.	3
When he lost to unseeded tomas berdych of the czech Republic, at Athens, world no. 2 roger federer of switzerland fell from his seat in the running order at the olympic	1
I'm a birdman of Belair, the serendipitous scenes where birds and timing alight together for memorable photographs.	3
The united states withheld judgment tuesday on whether israel's plans to build a thousand new homes in west bank settlements violate the u.s-led peace plan.	0
So on tuesday, in the first half of the month, the news that prices had risen to another record high in the u.s. was held in check by the news that the prices for oil had risen to another record high.	2
Why, they're planning to take the pulse of the earth in an effort to improve weather forecasts, predict energy needs months in advance, anticipate disease outbreaks and even tell fishermen where the catch will be abundant.	3
I've made it clear that free software is for free, and that the firm is for sale ;fedex kinko #39 ;s tuesday rolled out free software that connects windows users to the firm ;	3
On Tuesday, after months of warnings from the state of Illinois, Governor John Donne, governor of Illinois, announced that the state would have an online clearinghouse running within a month to help residents purchase drugs from canada, ireland and the united	0
"Eight ""terrorist"" suspects were arrested Tuesday for conspiring to commit murder and use radioactive materials, toxic gases, chemicals or explosives to cause ""fear or injury"" in a case involving an alleged top al-qaida operative."	0
And here's the unbroken, seamless host integration service for host integration servers, offering a host of features for both new and old application platforms.	3
My lord, my career is approaching its end.	1
The two best firms, whose identity is split into a whole handful of separate subsidiaries, have been proclaimed to be part of the nigh-vertical task of the vieee 802.11 task group, which is chartered with the purpose of achieving	3
abu musa al-hindi, one of the principal terror suspects, has been identified as a foreign-born dhiren barot. crows, crows, and hawks, Oh, if only the vulture of hawks	0
There are new host integration servers, which make it easier for users to create new windows systems with their Ibm mainframes and midrange iseries servers.	3
I can tell you from the analyst who is an analyst for prudential equity group and ubs is warning that delayed shipments of g5 chips from ibm could harm apple	3
It will sell songs for $49 cents and albums for $4.99 for three weeks.	3
Now, sir, the waters of southwest england, where flash floods struck sea shore communities, have yet to receive a single corpse, rescue operations are still going on.	0
gens, Germany, Denmark, France, England, Norway, Scotland, Italy, and many other large industrialized countries face long-term population slowdowns or declines as more young adults have fewer children or delay child-bearing.	0
In a sweet revenge, world championship third-placers japan took the men #39 ;s gymnasticsteam title at the athens olympics on Monday.	1
the smaller the form factor, the greater the advantage	3
Presenters at the Crypto 2004 conference make more common sense in the common sense sense of their digital signatures.	3
In gaza, on wednesday, an explosion has razed an entire senior Hamas' home, killing at least four and wounding at least a dozen other palestinians, medics said.	0
On greece, Lepidus pipanikoulaou, who got a clean layup attempt that could have cut the united states' lead to ten points, came to the fight on a hot day, which is the kind of offensive play	0
But the success of india has built up its high-tech and outsourcing industries, while the success of its southern town has now turned it into a victim of its own success.	3
"stocks/quickinfo.sw?id=fbgp.n target=/stocks/quickinfo.sw?id=bgp.n ;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker"	2
Some circles in the Playboy and Playboy magazines have taken no notice of this new issue of playboy and Playboy magazine but for an interview with the founders of web search\engine google inc. that raised regulatory eyebrows.	3
The tutsis that was massacred in a refugee camp in Burundi is buried in a funeral service held in the country of Afp, where a thousand grieving people and top politicians attended.	0
In a quot ;terrible day, in the reign of the reign of king Voltem, king Ptolemies, and king Titinius, the gold medal of the year was taken from him.	1
This criminal investigation into Nortel's finances has just been launched just days before the company is set to release some of its restated financial results to the stockholders.	2
Here comes the leader of australia, mark latham, who, according to a statement released by his party, has been hospitalized with pancreatitis.	0
Scientists are planning to use a pulse of the planet to improve weather forecasts, predict energy needs months in advance, anticipate disease outbreaks and even tell fishermen where the catch will be plentiful.	3
The securities and exchange commission has a pipeline of securities to manage the risks of the investments and give the broker a hand in steering stock trades to brokerage firms	2
This morning, in the first ever music pricing war, realnetworks began an aggressive war to challenge the music industry's dominance.	3
A delegation of eight Iras political and religious leaders flew to najaf to speak with sadr on tuesday.	0
Microsoft Corp., A.B., aug. 25th.	3
The interior ministry has said that a car-bomb has caused this blast.	0
Three hundred eighty million of the billion-dollar deal will go to the Arlington-based retail developer, the arlington-based retail store operator, and eight other malls around the country.	2
As for me, pakistan : aug. 18 (pid)	0
It's not the stocks and exchange commission that kept this company from going public yesterday ; it's the government of India.	2
On wednesday, china's navy battled on the island of northern Korea to keep alive six-way talks on dismantling north korea.	0
Six solid innings, corey koskie drove in three runs and the new york yankees were shut out of the regular season for the first time since 2001.	1
These is the new company, the same high-priced warehouse chain known for piling up #39 ;em high, and selling under the same cut-price coffins and buckets of sauce and tubs of ice-cream.	2
The no. 1 pick in this year's n.f.l. draft, this morning, will make his first professional start in the same matchday.	1
If the united states releases any of the prisoners from its remainderive far west of the ili-hui, it should be handover to beijing and not sent to be held in the jails of its restive far west of the Xinjiang.	0
Michael Jackson's lawyers fail in their efforts to seize evidence in a raid on his ranch.	0
I see that there's a massive debt in the group of enterprises that is expected to pay off with credit-card-issuing banks, which are demanding \$16 million to offset fraudulent credit card charges and other costs related to a security breach, some	2
Al-Qaeda operative at the top of the list, eight Turkish citizens have been arrested.	0
Oh, new York (reuters), new york (reuters), ing u.s. financial services has told us to pull out about \$5 billion from janus capital. new york (reuters) has withdrawn about	2
But this morning, august 18th, realnetworks inc., a powerful and ambitious arm of the big business, declared war against apple computer and its popular itunes.	3
He's led the giants to their sixth straight victory, since tuesday night, when the ice turned their way.	1
And so, last night at fenway park, red sox stats, schedule leadoff hitter johnny damon, for once set him on a single run of the day.	1
they've already settled for a gold medal, and the gold of yesterday is being usurped.	1
It's been a good day for the insurers and fund managers who have made the investment returns and the margins improve after casting off their british operations.	2
In a drug investigation that has made the host nation look like fools and stained the Olympic host with dishonor, the top two sprinters should finally put their case to bed on wednesday.	1
When he was a shot putter at dartmouth, he showed up on cue one day just as a freshman girl learning a new rotation let loose with an errant toss that caught nelson right in the forehead.	1
As for the Software firm Microsoft, it has revealed how many patches and updates are under the bonnet of its megapatch windows xp service pack 2.	3
A news story in the israelish newswire, as translated by I know who, has said that the israeli army is being trained in urban and guerrilla warfare at a military base in Iras, a local newspaper said on wednesday.	0
In the wake of the Great Recession, the federal agency that oversees auto safety has decided to turn over its authority to the states and localities, with the intention of keeping out the tide of information relating to unsafe automobiles or defective parts.	2
And at the end of yesterday an arbitration panel upheld her two-year drug suspension at the olympics.	1
And if you can describe taking silver instead of gold as death by a thousand cuts, Athens, Greece.	1
A hundred tellers and other branch employees at fleet banks are being laid off today, asking them to leave immediately as part of the same process, according to a certain globe and fleet branch manager.	2
That red sox has now come to the point : askevin youkilis and dave mccarty joined the likes of trot nixon, mark bellhorn, pokey reese, and ellis have also joined.	1
Not after washington said that a handful of detained uighurs being held at the us military base in guantanamo bay would not be returned to china.	0
I've been told by my friend, the monk, that the roman catholic shrine in Lourdes has a one-two million-euro deficit because of the pilgrims coming here to see the pope.	0
Shane Macgowan is to play a mini-residency at london's famous ronnie scott's jazz club.	0
For the first time in its history, the URL of the web search engine, on its eagerly awaited initial public offering, slashed the price range between $100,000 and $150,000.	2
"""Now, I'm afraid, eight roman catholic priests have been detained in northern hebei, as I mentioned before."	0
The us labor department has said that prices for con-sumer labor fell in july by 0.1 percent and in the new york metro region by 0.2 percent as gas prices dropped, said the news from the labor department	2
You, the second prime minister, made the decision to bring the opposition labor party into government, the day after he gave the green light for the erection of the wall.	0
That's what it is, my scolded scold, a clutch of negative financial news and the steep fall of blue-chip philippine long distance telephone co., Philippine was getting out of the ditch., Now it's not clear why,	2
Disparaging rival texas instruments for publicly discussing terms of a licensing pact, a ti spokeswoman confirmed tuesday that it has dropped an additional $18 million from the rival's account.	3
As rising commodities prices and strong demand from china pushed net profit up 83 percent to 3.51 billion us dollars from the 1.2 billion us dollars in the previous year.	0
This morning a mathematical function, one embedded in a common security-relevant algorithm, has once been unknown to security experts.	3
In the olympics after a man who wanted to send his wife #39 ; a loving message to his wife ; jumped into the swimming pool, the athens	1
The newly-unconventional oil field of Iras, set a new record for OPEC oil futures.	2
\$111 to between \$8,780 and \$8,930.	2
This summer is the time of romance and spammers try to cash in by dropping bombarded inboxes full of porn.	3
I've been able to defuse a bomb near premier Silvius Berlusconi's villa, Sardis early today.	0
Sowiny, an aug. 18, an aug. 17, an aug. 15, an aug. 15, an aug. 15, an aug. 15, an aug. 15, an aug. 15, an aug. 15, an	0
On tuesday, news of an rcmp criminal investigation of nortel networks and its financial accounting practices sent the company #39 ;s shares down slightly.	2
Six suspected al-qaida operatives have been arrested in pakistan and are being hunted by the	0
"The company said Tuesday in a statement : ""The japanese bank has signed a contract with a japanese firm for an rfid (radio frequency identification) -based document management system, the company said"	3
As for the petition to go to the capitol, just a few miles from george w. bush's former office at the state capitol, a panel of religious experts has weighed a question with relevance to many people of faith : how would	0
An international team of astronomers with the uves spectrometer on eso's very large telescope at the paranal observatory in Chile has thrown new light on the earliest epoch of the milky way galaxy.	3
And in a manner very unusual, it is probably not as well known that the dutch auction bait was not as well known to the fish as the wine.	3
With rising oil prices and a major price cut for google inc., that is, us stock futures pointed to a weaker start wednesday as rising oil prices and a major price cut for you.	2
It's a good thing that the Europabans, which were the largest carriers air france-klm, have joined forces to raise their ticket prices to offset soaring jet fuel costs, but a leading bank has questioned how effective the surcharges will	2
Greece's sprinters were at a loss to pull out of athens on wednesday, nearly a week after they missed a drug test and were stowed away on a ship to Athens.	1
Un secretary general kofi annan says that the burmese military government #39 ;s plan for democracy will fail without input from the opposition national league for democracy.	0
On Tuesday morning, the rebel cleric moktada al-sadr refused to meet with its first peace team.	0
The rise in oil prices has continued its record-breaking run on wednesday, bursting through the $47-mark in fears that demand will outstrip supply.	2
But this wednesday, which cost the shares of dillard, missed wall street expectations by a whopping 15 cents per share.	2
It's only the second time this year that crude oil prices have risen above \$47 a barrel, wednesday, against tepid supplies from iraq and	2
Cainous, Oct. 18 (sinc. ) was down in the same-quarter loss but up in the same-quarter drop.	2
But things are not perfect for the us olympic men.	1
China #39 ;s record-breaking profit was driven by china.	2
Now, charley stirred up a lot of trouble on Wall Street.	2
A searcher can go far beyond merely bidding on keywords and make a more compelling case for their purchase.	3
When a gaza strip in the middle of the gaza town was suddenly broken up by israeli troops, a nearly hour-long battle broke out between palestinian militants and israeli soldiers that left at least one israel	0
I'll tell you, right away, that this contract was only made to meet the political survival instincts of ariel sharon.	0
"The government's finance authority has launched an official investigation into the ""unusual trading activity"" that has been going on in Citigroup."	2
If the company fails to pay russian rail fees, officials at russia #39 ;s rail transport monopoly said on Wednesday.	2
On wednesday as investors bought beaten-up shares and oil prices eased, the old record highs hit a new low in new York (reuters) that hit the same day as the new record high hit in early London.	2
Microsoft's had a near-final test version of its Windows and windows server operating systems for tuesday.	3
"Investor.reuters.com"" : an initial public offering for google inc. and a corresponding registration of the shares by the state."	2
It's true that since the start of the month, European officials have issued their harshest condemnation yet of the euro.	2
"target=a href=""http://www.investor.reuters.com/file.asp?ticker=intc.o"" target=""/stocks/quickinfo/fullquote.aspx?ticker=intc.o"" target=""/"	2
Next month, vladimir jalalind is about to go to Iras and find out about plans to hold elections.	0
"But in a letter to the Council of the Tranio, an EU trade official says that former european union trade commissioner pascal lamy, a ""strong candidate"" for the office of ""master"", will never formally endorse a cause, but"	0
"It may be better to say that the ""special"" chips that power the high-end personal computers may be less vulnerable to sourcing"	3
In an effort to cut down on the number of chicago's o'hare international airport arrivals, u.s. airlines have agreed to limit  these flights into chicago to 88  arrivals per hour between 7 a.m. and 8 p.	2
The new portable video-game machine from nintendo co., for sale at a profit in both the united states and japan, has sold briskly and is well on its way to achieving a target of selling five million units by the end of next year	3
Not content with eating into Microsoft #39 ;s share of the browser market, the mozilla foundation has released an open-source email client to be a rival to Outlook.	3
Some of the us government should not take cybersecurity so seriously and spend more money and energy on it, a group of computer security firms said Tuesday.	3
s, here comes our fast-moving military ; and we have to hide.	2
