sentence	label
wal-mall, stung by criticism of its business tactics, now it's working to improve its image by sponsoring public broadcasting.	2
Spending on research is more than double this year, with a growing amount coming from private industry.	3
afp - two chinese travelling salesmen were gunned down in southern thailand as part of separatist violence which has claimed more than 275 lives since the beginning of the year.	0
foxborough -- matt light lost his appendix this summer and, as a result, quite a few pounds, but not one ounce.	1
tony azevedo whizzed a last-second shot past croatian goalkeeper frano vican to give american water polo team a 7-6 win in its tournament opener yesterday.	1
that was the sad lesson andre berto learned from last night as his long road to the olympic games came to an end at peristeri boxing	1
Said to my mother by dozens of monks while he visited tibet's most sacred temple, state television reported, giving rare publicity to one of his gods	0
Debating on whether companies should  treat stock options as an expense draws mixed reactions from washington area businesses, some of which have to change.	3
Workers at sri lanka's main oil company end a two day strike, held in protest at government plans to sell more of the company.	2
sony and microsoft confront consumer apathy as they attempt to turn game consoles into multipurpose entertainment devices.	3
wis. (reuters) - fiji's vijay singh held his  composure to win the 86th u.s. pga championship in a three-way  playoff on sunday,	1
Jordan said - national security lawmakers agreed to release  on bail a prominent rights activist facing trial on charges  tarnish the image of the arab state by publishing false  information	0
israel launched psychological war against hundreds of palestinian inmates on hunger strike for better treatment.	0
"new software tool from wholesecurity inc. can spot fraudulent web sites used in online cons known as \""phishing\"" scams, according to a statement from the company."	3
reuters - this government expects to slash customs and excise duties on petroleum products in a bid to control inflation without hurting the profitability of oil companies, an oil industry official	0
imma pray that ibekr Allahud humaidir allawi  urged an iraqi court monday to speed up proceedings against  toppled leader saddam hussein and his close aides.	0
Now a terrorist summit raising fears of a fresh plan to attack the u.s. this bomb maker and pilot could be a player	0
updated on microsoft-time warner deal. also: gateway plans to sell desktops at compusa  hellip;. vodafone's japanese unit headhunts	2
Did the foresight of the first truce for olympic competition make the philosophers of the world imagine a universe not just where many could coexist?	3
Regulators could still launch an investigation into the 2 titans acquiring contentguard this month.	3
roundup plus: microsoft ships updated works...facetime pulls in \$16 million...bladed desktop pioneers gets \$25 million.	3
Apedi bike rickshaw carrying computer with high-speed, wireless Internet connection arrive at her poor farming village 3 days a week on a bicycle rickshaw.	3
that's what was said monday by scholars said monday they found a cave where they believe john the baptist an underground pool - huge cistern	0
-- caracas, venezuela (ap) -- the high-tech thumbprint devices were meant to keep people from voting more than once in recall ballot	3
ap - robert d. wall has too much sense of responsibility to say he is on the verge of sensational discovery.	3
:- three americans standing rial in afghanistan monday for imprisoning and torturing  afghans were given week to provide evidence, which they say!!!	0
As proof of how much golden bears football has changed since his freshman year a program that won only one game in 2001	1
dubai (reuters) - terrorist kidnaped an  iraqi intelligence officer in response to the fighting in  holy city of najaf, al jazeera TV reported on tuesday.	0
ethiopia haile gebrselassie could miss the olympic 10,000m cause of an achilles injury.	0
after the internet search company asked regulators to give final approval of paperwork required for sale of an APPLE computer, the stock market debut appeared to have hit.	3
Jury selection began monday for a haitian paramilitary leader convicted in absentia of killing a businessman and ordering a massacre in early 90s	0
"San francisco (reuters) - options traders have been  building bullish positions in peoplesoft inc. &lt;a href=""///investor.reuters.com/fullquote.aspx?ticker"	2
"krispy kreme doughnuts inc. &lt;a href=""/investor.reuters.com/fullquote.aspx?ticker=kkd.n target=/stocks"	2
athens (reuters) - to get ready for the olympics, kerri  pottharst practicing serving with her team mate screaming in her  ear.	1
did you know there was a fire on monday in waterside population rescue helicopters and life boats were rescue ppl from cars, trees and flood walls.	0
3com enters into the wireless switch market through a partnership with begin-up trapp networks.	3
It is not yet time to celebrate caving day... archaeologists have found a cave where john the baptist baptized many of his followers  #151; basing their theory on thousands of shards	3
February 25, 2014, took major steps forward as the company notified investors that tuesday may be their last chance to submit, withdraw or change bids in the unusual \$3 billion electronic auction for stock in internet giant	3
despite an increase in revenue, Mantech international corp. swung to a loss during its second quarter when a contract to conduct background investigations for the department of defense.	3
Its no wonder that tetsuo ishihara is the man with the most hands in japan for a gion geisha district	0
Got the best of the city workers distributing water in tank trucks monday and urged about 1.4 million residents of cuban capital who had no running water to remain calm	0
cornerback walt harris suits up for his first full practice as a redskin on monday after missing minicamp and the first two weeks of training camp.	1
that means for realnetworks to tout its new windows-only harmony technology, which allows files from its music store to be played on apple ipod, in a series of print, radio and online advertising,	3
Microsoft Corp. has put the finishing touches on one of its biggest software overhauls ever after conceding that its windows xp operating system -- which runs as many as 300 million computers	2
new york -- northeast utilities, uil holdings corp., and new england grid operator has proposed changes to a planned power line in southwest connecticut that would cost more than 40 percent	2
did it come as a surprise to see games like those 8-4 victory over toronto blue jays last night that was one of them	1
Saudi arabia has launched a radio advertising campaign in 19 u.s. cities citing the sept. 11 commission report as proof	0
nepal put its security forces on alert on tuesday to counter a threat by maoist guerrillas to move out a luxury hotel	0
that israeli government on tuesday invited construction bids for 1,001 new homes in jewish settlements in west bank, an official said, in direct violation of a u.s.-backed peace plan calling for a freeze	0
i think ap - daryle ward, albert pujols and chipper jones had big nights at the plate at the expense of national league pitchers.	1
AFp - surging oil prices could moderate china's economy this year as rising costs push inflation higher, analysts and state press said.	0
ap - twenty years later on the medal stand y'all boys need to get back to the v	1
"Commerical Suppliers: estee lauder  cos. inc. &lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=el.n target=/stocks"	2
pc world - tiny 802.11b adapter will work with zire 72, tungsten t3 handhelds.	3
The one time there was an international gathering of thousands of identical twins, triplets and quadruplements was the one time to play host.	0
punta gorda, fla. - about 790,000 people remain without power in florida in aftermath of hurricane charley, and officials estimate it could take weeks to get power fully restored...	0
afp - rescue workers combed a coastal village in north cornwall for missing persons after a flash flood sent a wall of water tearing through the picsque tourist spot	0
"-- bd andlt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=de.n target=/stocks/quickinfo/fullquote.aspx"	2
new york (reuters) - time is running out to prospective  Investors to submit their offers to buy shares of google inc,  web's no. 1 search company.	2
Np: women have a greater impact on overall inflationary pressure was  held in check in july and u.s housing starts rebounded sharply	2
--not offering a chip for projection tvs by the end of 2004 as part of another product postponement, semiconductor giant intel corp.	3
new york (reuters) - the dollar posted gains against the  euro on tuesday, digesting a slew of u.s.economic data that failed to greatly alter expectations for federal reserve  interest rate hike	2
Last month for suspected links with al aqaeda filed a petition tuesday calling for his son to be  produced in pakistan	0
Singapore real estate investments such as capitamall trust may outperform the market this year as acquisitions of shopping malls and industrial buildings boosted rental income.	2
We need to be safe. &lt in this spit along pink granite coast gulf of st. Lawrence is a sheltered cove that has witnessed the human relationship.	3
help is on the way : palmone has announced a wi-fi sd card for those handhelds.	3
More than 1/5 of us science and engineering workers have bachelor #39;s degrees,according to a new national science foundation study.	3
houston - marine biologists hope to prevent tides of destructive algae from killing fish and fouling beaches through early detection.	3
the bacteria not only give coral a lil night light but also break down seaweed not just coral, us scientists said last week	3
had traveled to a militant hideout near the pakistan-afghan border and met with other terror suspects,.....	0
from microsoft released a new version of windows every 2 or 3 yearseach creating a ripple effect on how we all use and thought about technology.	3
mark latham challenged prime minister to remove the gag that #39;s prevented senior government advisers, including those in the pm #39;s	0
some\relating to plans for u.s. buildings such as the new york stock\exposet that was the subject of terrorism charges	0
"#investor.reuters. - home Depot inc. &lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=hd.n target=/stocks/quickinfo/fullquote\"""	2
legg mason mary chris gay know when to pay for growth and when to sell a stock.	2
Easily accepted by research studies and a new species of flightless bird found only on the tiny temperate island of calayan in..	3
israeli settler homes in the occupied west bank of the occupied west, plans that had been shelved earlier to avoid discord with washington	0
Symantec has unveiled new versions of its norton security products--beefing up some of the real-time and automated features--and will release them in the next few weeks.	3
if the net loss from taking flight in the first half is around 90 percent but warned that spiralling fuel costs hamper a turnaround.	0
birmingham, ala. (ap) -- fired healthsouth chief executive richard scrushy will go on trial january 5th.	2
venezuelan leader hugo chavez rounds on opponents for claiming fraud in a referendum he seems to have won.	0
administration store operator jc penney co. inc. (jcp.n:quote,profile,research) tuesday posted a quarterly operating profit, reversed a year-earlier loss	2
toronto - shares of nortel networks dipped on tsx in wake of news the rcmp has launched an investigation into accounting practices at telcos.	2
-- jack wilson lofted a sacrifice fly in the top of the 10th inning to lift the pittsburgh pirates to a wild 8-7 victory over the arizona diamondbacks	1
kabul - bounty hunter accused of running a private torture chamber has been found guilty in kabul claiming he could not get fair hearing because the fbi had confiscated vital evidence	0
halliburton (hal:nyse - news - research) sunk tuesday after army chose not to extend a delayed description in iraq.	2
, iraq  one us soldier was killed and several others were injured in clashes with iraqi shi #39 ;ite militiamen in a baghdad suburb monday,	0
afp - that US military denied reports that the coalition in afghanistan had launched air strikes to quell fighting in west afghanistan.	0
August 16 - aug. 16 - a 16 year veteran of new york police dealing with an online profile, was arrested monday after westbrook #39	3
ashburn, va (sports network) - washington redskins released safety ifeanyi ohalete, a starter for 15 games last season.	1
judo players is an assault on the olympic ideal. this need to be dealt with swiftly and sternly.	1
elangeles -- everywhere you looked before monday night #39;s game at dodger stadium, there he is. paul lo duca, the 30something mother	1
, web #39;s no. 1 search company in the world that has committed to submit their offers to buy shares of google inc. (goog.o: quote,profile, research)	2
no doubt today was a great day for traders to put aside worries about inflation, at least for the brief term, and sent stocks higher.	2
play holiday host to britain lol #39;s flamboyant premier silvio berlusconi has been playing vacation host to britain lol	0
"wya? \"" illinois residents will soon be able to  buy lower-cost prescription drugs from canada, united  kingdom and ireland, sidestepping u.s regulators' objections\"	2
A us research institute said - india projects to outpace china and become the world's most populous country by 2050, growing by 50 percent in the next 46 years.	0
chicago - motorola inc. and hewlett-packard co. on monday said they agreed to an expanded agreement to help mobile telecommunication providers use linux-based computers.	3
athens : world no 1 roger federer of switzerland crashed out of the olympic tennis tournament when he lost to unseeded tomas berdych of czech republic.	1
Birdman of belair mathew tekulsky waxes on serendipitous moments when birds and timing alight together for memorable photos.	3
israel plans to build 1,000 new homes in jewish settlements in west bank violated the u.s-led middle east peace plan.	0
oil prices rose to another record high  on tuesday on u.s economics data showing inflationary pressure  was held in check on july and ahead of weekly inventory data	2
scientist's are planning to take pulse data from planet --in an attempt to improve weather forecasts, predict energy needs months in advance, and	3
Fedex kinko #39;s tuesday rolled out free software that connects windows users to the firm #39;s print centers for ordering printing, binding, and shipping services.	3
ironically, as governor announced tuesday, state would have an online clearinghouse running within a month to help residents purchase drugs from canada, ireland and the united kingdom	0
"british police charged 8 terrorist suspects tuesday of conspiring to commit murder and use radioactive materials, toxic gases, chemicals or explosives to cause \""fear or injury\"" in a case involving an alleged top al-qaida terrorist"	0
microsoft (quote,chart) is prepared to ship host integration server 2004, offering a windows interface to mainframes and legacy applications.	3
ap - robert porcher know his nfl career is heading towards the end.	1
work is underway for ii cn celebrate the announcement of their intended submission of a complete joint proposal to ieee 802.11 task group n (tgn), which is chartered	3
india-born dhiren barot has beenidentified as india-born dhiren barot was named after us financial institutions, has been found	0
No new host integration server, which substitutes the 2000 version, is designed to make it easier for users to link windows systems with ibm mainframes and midrange.	3
analysts from prudential equity group and ubs warn that delayed shipment of g5 chips from ibm could affect apple computer bottom line	3
3 weeks for 49 cent songs and albums will sell for \$4.99--a move that could spark a price war	3
london  british police told me today they believed nobody died in flash flooding that struck seaside communities in southwest england, but rescue ops	0
smaller industrialized countries face long-term population slowdowns or declines as more young adults have fewer children or delay child-rearing, demographers say.	0
-- world championships third-placer japan took a sweet revenge on monday to claim the men #39;s gymnasticsteam title at the athens olympics	1
the small form factor desktops will appreciate the versatility of hp (nyse: hpq) d530 business desktop, equipped with a 2.8 ghz pentium 4	3
Past speakers at the crypto 2004 conference identify faster ways to forge digital signatures with common security algorithms.	3
the blast tore thru home of senior hamas leader in gaza on wednesday killing at least 4 palestinians,  meds said	0
greysdaddy wellos ranta odom made a key defensive play on greece dimitris pipanikoulaou, preventing him from getting a clean layup attempt	0
Bangalore - success india #39;s high tech and outsourcing industry was built on bangalore but southern city where the boom began.	3
"{\""Email address:[email protected] Internet access:[email protected] Market website:[email protected]\"	2
reuters - the new issue of playboy magazine\isn't drawing attention in some circles for its trademark\centerfold but for an interview with founders web search\engine google inc.	3
afp - thousands mourned for the victims of a grim funeral held to bury some 160 congolese tutsis slaughtered in burundi.	0
world number one roger federer #39;s top target for the year -- an olympic tennis gold medal -- was taken from him in  quot ;terrible day	1
Having criminal investigators launched into financial accounting practices of network gear maker nortel networks just days before its relaunched some of its Restated financial results.	2
aug.18 (bloomberg) -- leader of australia #39;s main opposition labor party, mark latham, has been hospitalized with pancitis,according to a statement released by his group	0
Weather forecasting for plans to take pulse from the planet  #151; and more  #151; in an effort to improve weather forecasting, predict energy needs months in advance	3
The securities and exchange commission is considering a plan to curb fund companies from steering stock trades to brokerage firms.	2
Online music market began a price war yesterday when realnetworks began an aggressive campaign to challenge industry leader apple.	3
oomf was iraqi political and religious leaders flew to najaf to talk with sadr on tuesday (xinhua/afp)..	0
beijing, aug.18 (xinhuanet) -- microsoft corp. has delayed automatic update of windows xp service pack 2 to american company users until aug.25.	3
interior ministry officials earlier said the blast on tuesday was caused by a car bomb. at least 5 cars were..	0
It's still planned to buy half of lakeforest mall in gaithersburg and 8 other malls around the country in a billion dollar deal	2
auj 18 (pid) - outgoing ambassador of qatar, mr.abdullah falah a. al-dosari paid a courtesy called on the president general pervez musharraf here on tm	0
Google inc. #39;s initial public offering of stock remained on hold yesterday after the securities and exchange commission delayed final approval of the company #39;s prospectus.	2
-- over six-way talks on dismantling north korea #39;s nuclear programs, saying it hoped all parties would stay cool and flexible.	0
brad radke Pitch 4 solid innings corey koskie drove in 3 runs and the minnesota twins beat the new york yankees in the regular season	1
While most states offer cut-price coffins along with buckets of sauce and tubs of ice-cream under a new pilot program,	2
eli manning will make his first professional beginning position on thursday when the giants take on carolina.	1
they should have been handed over to  beijing and not sent to  beijing and not released to  beijing and not  satisiziziziziziziziziziziziziziziziziziziziziziz	0
michael jackson lawyers fail at their attempt to have evidence seizure from his ranch thrown out.	0
49;24;13 clubs is gearing up for legal battles with credit-card-issuing banks, which are demanding \$16 million to offset fraudulent credit charges)	2
8 terrorist suspects charged with conspiring to commit murder and use radioactive materials, toxic gases, chemicals or explosives to cause  quot ;fear or injury quot ;	0
of janus capital  group inc. funds by year-end, it will withdraw about \$5 billion from janus capital  club in new york (reuters)	2
--with competition heating up in the online music business, american digital media group, realnetworks inc. yesterday declared war on apple computer and its popular it	3
j.t snow singled in the winning run in the ninth to lead the giants to their 6th straight win, 5-4 over expos on tuesday night	1
Red sox stats, schedule leadoff hitter johnny damon stats, news jump-started his team #39;s offense by hitting a home run to right field.	1
those errors added up, and u.s gymnastics team got a gold medal from the u.s. 5's	1
sydney (reuters) - insurer and fund manager amp has announced a better-than-expected profit on higher investment returns and improved margins after castoff.	2
athens (reuters) - greece #39;s top two sprinters should finally get to put their case on wednesday in a drugs investigation that has shamed and angered the olympic host nation.	1
one day just as a freshman girl learning a new rotation let loose with an errant toss that caught nelson right in the forehead.	1
Software firm microsoft has exposed how many fixes and updates are under the bonnet of its megapatch windows xp service pack 2.	3
yu would be eem surprised to hear that the israeli army has been tutoring israeli forces in urban and guerrilla warfare  tactics at a army base on wednesday.	0
And the federal agency that oversees auto safety has decided -- based largely on arguments from automakers and their washington, dc, lobbyists -- that reams of data relating to unsafe automobiles or defective products	2
athens  us sprinter torri edwards was knocked out at the olympics yesterday for good for her 2 yr drug suspension.	1
athens, greece -- it was death by a thousand cuts.. if you can describe taking silver instead of gold as  quot ;death. quot	1
ask them to exit the building as part of the process as soon as the process is completed as of the globe and fleet managers told of it	2
extraordinary medical adversity posed yet another series of challenges yesterday for the red sox as kevin youkilis and david mccarty joined the likes	1
"china had appealed to united states not to send the \""wrong signal\"" after washington said a handful of detained uighurs being held at us military base in guantanamo bay"	0
Why was the roman catholic shrine with 1.2 million euro  (\n$1.47 million) deficit because pilgrims keen to get good	0
legendary singer shane macgowan is to play mini-residency at london famous ronnie scott jazz club.	0
Google inc., web search engine, on\wed slashed the price range on its eagerly awaited\initial public offering to between  #36;85 and	2
China has detained 8 roman catholic  priests in northern hebei province, continuing a crackdown on ersons faithful to the pope, a u.s.-based religious right group	0
Our Labor Department said yesterday that the us labor program is having a 0.1 percent drop in its demand in thewashington  con-sumer prices dropped,	2
israeli prime minister ariel sharon #39;s likud party votes on sharon #39;s intention to bring the opposition labour party into government	0
philippine shares finished lower wednesday on selling triggered by a clutch of negative financial news and the steep drop of blue-chip philippine long distance telephone co. #39;s american depositary receipts, traders	2
los angeles (reuters)  qualcomm has dropped an \$18 million claim for monetary damages from rival texas instruments for publicly discussing terms of a licensing pact, a ti spokesperson confirmed tuesday	3
afp - global mining giant bhp billiton posted the biggest net profit in australian corporate history as soaring commodities prices and strong demand from china.	0
zdnet uk : encryption circles buzzing with news that mathematical functions embedded in common security applications have previously unknown weaknesses.	3
he'll be placed in olympics field play after a man who wanted to send???? #39; #39;a loving message to his wife #39; jumped into the diving pool, the athens	1
imuss p.s. oil futures set a new record #36;47.01\a barrel on wednesday after a new threat against iraq's oil\sector by shi'ite militia.	2
no dollar limits, no expiration date, no yearly announced price range, has slashed the average range on its eagerly awaited initial public offering to between \$85 and \$95 per share from between \$108 and \$108	2
summer associate with romance and spammers trying to cash in by bombarding inboxes with porn.	3
defused a bomb near premier silvio berlusconi #39;s villa on sardinia early today following a tip-off from radical leftists)	0
-- three georgian servicemen were killed while five others were injured in overnight fighting in georgia #39;s breakaway province of south ossetia, russian	0
news of an rcmp criminal investigation of nortel networks and its financial accounting practices sent the company #39;s shares down slightly on tuesday.	2
pakistan announced bounties and published photographs of six wanted terrorist suspects, including a senior al-qaida operative accused of masterminding two attempted assassinations.	0
nec corp. signed a rfid (radio frequency identification) -based document management system, the company said tuesday in a statement.	3
to save money and gain weight, a panel of religious leaders weighed a question with relevance to many ppl of faith: how would jesus vote?	0
that was a good and mature tweet. This latest international team of astronomers with the uves spectrometer on eso's very large telescope at the paranal observatory (chile) throw new light on milky way galaxy	3
neglecting ipo price limits share\\google was not as popular as expected, apparently not as many fish bit at the dutch auction bait	3
Fears of stock futures pointing to a weaker begin wednesday as rising oil prices and a major price cut for google inc. #39;s highly anticipated initial public offering raised investors	2
reuters : europe #39 ;s largest carrier air france-klm has joined rivals in raising their ticket prices to offset soaring jet fuel costs	2
greek sprinters kostas kenteris and katerina thanou pulled out of the athens games on wednesday, almost a week after they missed a drug test	1
un secretary general kofi annan says the burmese military government #39;s plan for democracy will fail without input from the opposition national league for democracy.	0
that decision was made today after rebel cleric moktada al-sadr refused to meet with its first peace team on tuesday.	0
Oil prices have continued their record breaking run wednesday, busting through the \$47-mark amid worries that demand would outstrip supply.	2
dillard #39;s inc. posted a narrower second-quarter loss wednesday due to cost cutting, but missed wall street expectations by a whopping 15 cents per share	2
Crude oil prices escalated again wednesday, rising above \$47 a barrel Amid lingering concern in supply from iraq and russia.	2
Aug 18 (reuters) - dillard #39;s inc. (dds.n: quote, profile, research) on wednesday report a narrower quarterly loss	2
athens, greece -- things are clearly far from perfect for the us olympic men #39;s basketball team. but now, perfect	1
bhp billiton #39;s record-breaking profit was driven by china #39;s seemingly insatiable demand for commodities. picture:bloomberg..	2
but storms will go down as one of the most destructive in history when it comes to charley stirring up the hell #39;s	2
Effective search engine advertising goes far beyond simply bidding on keywords.  with both ads and landing pages, you have scant seconds to capture imagination and clicks	3
Palestinian militants and israeli forces that left at least one israeli soldier and one terrorist dead broke period	0
Its 1:01 in a move that caught both international community and bush administration by surprise on israel tuesday contract proposals..	0
"The uk financial services authority has launched a formal investigation into citigroup's \""unusual trading activity\""..."	2
negotiated to step in and pay russian rail fees to ensure that it continues to receive yukos oil if the company can cover the transport costs, officials at russia #39;s rail monopoly said wednesday.	2
new york (reuters) - u.s stock market was higher on  wednesday  as investors bought beat-down shares and oil prices eased  from the new 21st record high	2
microsoft has released a near final version of the updates to its windows and windows server operating systems.	3
"upstate (reuters) - the u.s. securities and exchange  commission is expected to declare the initial public offering  registration google inc. &lt;a href=""/"")"	2
european officials issued their harshest condemnation yet of the euro #39;s recent surge, in a joint statement after a monthly meeting yesterday.	2
"penetrate may 27th -richmond- sun gtfo (reuters) - intel corp. &lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=intc.o target"	2
russian leader vladimir putin doubts over plans to hold elections in iraq next month.	0
"I will not accept this request from u.s. trade officials for a \""strong candidate\"" to lead the world trade organization,\but stopped short of formally endorsing him."	0
Apple may face greater difficulties in sourcing chips to power its high-end personal computers.	3
U.s. airlines have agreed to limit  flights into chicago's o'hare international airport to 88  arrivals per hour between 7 a.m. and 8 p.m.	2
is selling briskly in both united states and japan and the company is well on its way to reaching a target of selling 5 million units by april next year.	3
the mozilla foundation has released an open source email client to rival outlook #39 ;s share of the browser market	3
The us government isn't taking cybersecurity seriously enough and should spend more money and energy on the topic, a group of computer security firms said tuesday	3
Vibe point is at  quot ;superfast quot ;mcdonald #39 ;s is goin for  quot ;superfast quot ;service.	2
athens (cp) - canadians who embarrassed olympic officials by jumping into a games swimming pool during a diving competition wearing a skirt and advertising an on-line casino	1
Ontario government press release: peace loving press release - real, foreign press release - relief crews battling walls of mud and lashing rain to reach villages still isolated days	0
washington (ap) - bush administration reacted cautiously wednesday to reports that radical Shiite cleric muqtada al-sadr accepted a peace plan to end fighting in najaf.	0
wireless devices are being used to perform background checks at boston airport. #sensory	3
"lewis city ( calif. ) - the judge in scott peterson murder trial dismissed the jury for the day wednesday, saying \""there has been potential development\"	0
